beneficiary_id,receiver_account,receiver_name,bank_name,country,risk_rating,fraud_link_count,sanction_match_flag,created_at
BENE_00709,GB57PJHU66512250668445,Karen Mcdonald,Wright-Estes Bank,Jordan,Low,0,False,2024-11-24 12:32:55.647221
BENE_00710,GB49FDGW67170183666609,Michael Mitchell,Blackwell-Allen Bank,Turks and Caicos Islands,Medium,0,False,2025-10-01 12:32:55.647405
BENE_00711,GB28ZANW88390320374353,Rachael Scott,"Ramirez, Taylor and King Bank",Lithuania,Medium,0,False,2025-11-28 12:32:55.647631
BENE_00712,GB81EUES77418352543958,Jennifer Hart,Smith-Manning Bank,Tanzania,Low,0,False,2025-08-08 12:32:55.647821
BENE_00713,GB15TETO12809455172353,Tammy Johnson,"Washington, Atkinson and Jensen Bank",Saint Helena,High,0,False,2024-06-10 12:32:55.648049
BENE_00714,GB55ZGUW28487398474382,Ellen Wilkins,Kelly-Cooper Bank,Guernsey,Low,0,False,2024-04-27 12:32:55.648235
BENE_00715,GB10PTFR81221552736119,John Trujillo,Conrad-George Bank,Namibia,Medium,1,False,2024-12-06 12:32:55.648418
BENE_00716,GB24DZRI08527045849286,Terry Berry,Gallagher Inc Bank,Mongolia,High,0,False,2024-07-18 12:32:55.648564
BENE_00717,GB98QHQU99048662717786,Cindy Carter,Allen Inc Bank,Grenada,High,0,False,2025-03-01 12:32:55.648714
BENE_00718,GB96POZO93761468233504,Gregory Beck Jr.,Ramirez and Sons Bank,Pakistan,Medium,0,False,2024-05-22 12:32:55.648863
BENE_00719,GB39WLCR15994449529349,Debra Daniels,Tate-Ortiz Bank,Denmark,Low,1,False,2024-09-03 12:32:55.649047
BENE_00720,GB65IYCG40061826656807,Stephanie Dudley,Benson-Brown Bank,Bangladesh,High,0,False,2025-03-27 12:32:55.649235
BENE_00721,GB04OLTK04325260233523,Ronald Murray,Jackson-Delgado Bank,France,Low,0,False,2024-02-22 12:32:55.649421
BENE_00722,GB61MPLH54620331901666,Martinez Group,"Duran, Andrews and Ramos Bank",Nauru,Critical,8,True,2024-06-17 12:32:55.649581
BENE_00723,GB40CUAZ25105632542932,Kenneth Cabrera,Silva-Diaz Bank,Mozambique,Low,1,False,2025-01-16 12:32:55.649768
BENE_00724,GB51VRJL73296251086612,Paul Miller,Anderson Ltd Bank,Saint Helena,Low,0,False,2023-10-03 12:32:55.649914
BENE_00725,GB31GEGX04994089797747,Amber Sanders,"Henry, Leonard and Hood Bank",Israel,Low,0,False,2024-07-07 12:32:55.650144
BENE_00726,GB82NQCR32669955649970,Ashley Walter,Lopez PLC Bank,British Indian Ocean Territory (Chagos Archipelago),Low,0,False,2024-04-26 12:32:55.650291
BENE_00727,GB63EVEC84586394542986,Jessica Bailey,Meyer-Frye Bank,Kyrgyz Republic,Low,0,False,2024-05-17 12:32:55.650477
BENE_00728,GB68SMYK57655815196132,Jonathan Weber,Walsh-Oconnor Bank,French Polynesia,High,0,False,2024-01-12 12:32:55.650661
BENE_00729,GB48HLBB54496341746097,Ronald Joseph,Bush-Everett Bank,Holy See (Vatican City State),Medium,0,False,2024-04-26 12:32:55.650848
BENE_00730,GB84XRMU61941014783228,Cassidy Johnson,"Neal, Terry and Wilson Bank",Guinea,Medium,1,False,2025-10-21 12:32:55.651077
BENE_00731,GB02IGNG93658980437367,Katrina Coleman,"Miller, Woodard and Lyons Bank",Dominica,Medium,1,False,2024-10-10 12:32:55.651307
BENE_00732,GB96ZXKW84884779629690,Amanda Johnson,Dunn-Morgan Bank,Wallis and Futuna,Medium,0,False,2025-07-21 12:32:55.651492
BENE_00733,GB02ZRVV15463293258847,Julian Sanders,Johnson-Hudson Bank,Belarus,High,0,False,2025-11-29 12:32:55.651682
BENE_00734,GB39VUVG74597468333682,Kimberly Moran,"Bailey, Miller and Roman Bank",Saint Barthelemy,Medium,0,False,2024-11-13 12:32:55.651913
BENE_00735,GB48CIDQ91178238406219,Scott Hill,Cabrera LLC Bank,France,Medium,0,False,2025-07-06 12:32:55.652062
BENE_00736,GB62GZNG98492522104078,Barbara Burns,"Baker, Jackson and Caldwell Bank",Guinea,Medium,0,False,2025-03-14 12:32:55.652295
BENE_00737,GB73BALE97077858753346,Seth Horton,"Wyatt, Macias and Powers Bank",French Guiana,Medium,1,False,2024-02-01 12:32:55.652528
BENE_00738,GB23XQAT83689209730476,Elizabeth West,Ellis-Watson Bank,Slovenia,High,0,False,2024-10-09 12:32:55.652722
BENE_00739,GB15LWOH73274746120032,Margaret Harris,Guzman LLC Bank,Germany,High,1,False,2026-01-20 12:32:55.652869
BENE_00740,GB92FQQB33454916425673,Joseph Bailey,Smith-Lopez Bank,Australia,Medium,0,False,2024-01-01 12:32:55.653056
BENE_00741,GB88WGBN04150024135056,Samantha Hall,"Salazar, Jones and Davis Bank",Iceland,Low,0,False,2025-07-31 12:32:55.653285
BENE_00742,GB31ZVEM27301667382253,Aaron Jones,Wood LLC Bank,Switzerland,Medium,1,False,2026-03-05 12:32:55.653428
BENE_00743,GB61KURJ04737317603648,Justin Williams,Martinez PLC Bank,Switzerland,High,0,False,2025-06-22 12:32:55.653572
BENE_00744,GB45EGSU23560356825591,Cynthia Peterson,"Palmer, Stephens and Walker Bank",Andorra,High,0,False,2025-06-19 12:32:55.653803
BENE_00745,GB84XOPY16437513721013,Vanessa Fischer,"Morris, Barber and Rice Bank",Cuba,High,1,False,2024-02-28 12:32:55.654030
BENE_00746,GB11MJWF02908429134825,Veronica Chan,Phillips Inc Bank,Madagascar,Low,0,False,2025-10-30 12:32:55.654174
BENE_00747,GB32QIJH60082373331002,Natasha Mcguire,Maddox-Porter Bank,Saint Lucia,Medium,0,False,2026-01-23 12:32:55.654358
BENE_00748,GB77JEJS63233634952234,Angie Ewing,"Jacobs, Sullivan and Mccoy Bank",Saint Lucia,Low,1,False,2025-05-20 12:32:55.654583
BENE_00749,GB85MSWW57252942669248,Madeline Swanson,Mills and Sons Bank,Marshall Islands,High,0,False,2025-11-01 12:32:55.654731
BENE_00750,GB04UYLT70882037820816,Aaron Christian,Miller LLC Bank,Bosnia and Herzegovina,Low,1,False,2025-11-23 12:32:55.654874
BENE_00751,GB14SAQE81085636630078,Dorothy Hill,Mcdonald LLC Bank,Bermuda,Critical,6,True,2024-04-11 12:32:55.654951
BENE_00752,GB54FAEP15074328130880,Brittney Miller,"Hayes, Griffin and Fitzgerald Bank",Bermuda,Low,0,False,2024-12-13 12:32:55.655179
BENE_00753,GB87NXON12691786633752,Kenneth Martin,Cline LLC Bank,Botswana,High,1,False,2024-07-28 12:32:55.655322
BENE_00754,GB90THXI97849780862387,Michael Larson,"Edwards, Miranda and Hayes Bank",British Virgin Islands,Medium,0,False,2024-10-22 12:32:55.655551
BENE_00755,GB04NFWM39784166090883,Johnny Wright,"Dickerson, Reese and Jones Bank",Montenegro,Low,0,False,2025-04-19 12:32:55.655783
BENE_00756,GB18KXXB34839149143704,Pamela Owen,Caldwell PLC Bank,Cape Verde,High,0,False,2025-11-14 12:32:55.655930
BENE_00757,GB55VYBI10229619397314,Bonnie Henry DDS,Alvarez-Robinson Bank,France,Medium,0,False,2024-04-25 12:32:55.656122
BENE_00758,GB51RFYT85108076536448,Richard Stewart,Ross PLC Bank,Latvia,High,1,False,2025-01-19 12:32:55.656268
BENE_00759,GB56VUWQ55121147997233,Kevin Rosario,Gomez-Nguyen Bank,Bermuda,Medium,0,False,2023-12-18 12:32:55.656451
BENE_00760,GB25ZCLF88868319833359,Susan Foley,Johnston PLC Bank,Mauritius,Low,0,False,2023-09-18 12:32:55.656594
BENE_00761,GB97HVGU76903866049542,Daniel Webb,"Benson, Proctor and Ramirez Bank",France,Medium,1,False,2026-01-19 12:32:55.656826
BENE_00762,GB38VEBS38489879460956,Daniel Mcdonald,"Woods, Griffin and Horton Bank",Australia,High,0,False,2025-10-21 12:32:55.657058
BENE_00763,GB77VELI30831640940874,Erin Diaz,"Maynard, Frazier and Ramirez Bank",British Indian Ocean Territory (Chagos Archipelago),Low,0,False,2023-12-30 12:32:55.657288
BENE_00764,GB71UJLM41511437945733,Sean Flores,Russo Ltd Bank,Cote d'Ivoire,Low,0,False,2023-12-07 12:32:55.657431
BENE_00765,GB41IGOP57165787233598,Valerie Martinez,"Cortez, Coleman and Robinson Bank",Dominica,Low,0,False,2024-06-18 12:32:55.657663
BENE_00766,GB63PBNC17027314657549,"Mendoza, White and Taylor","White, Durham and Miller Bank",Mayotte,Critical,2,True,2024-06-26 12:32:55.657827
BENE_00767,GB42HTXO94619213175301,Glenn Dawson,Rodriguez-Thomas Bank,Saint Lucia,Medium,0,False,2024-10-18 12:32:55.658011
BENE_00768,GB35ARMB45888612839891,Ashley Smith,"Mcmahon, Dunn and Malone Bank",Ghana,Low,1,False,2025-01-16 12:32:55.658237
BENE_00769,GB05RJSA30503599650850,Joshua Saunders,Melton-Scott Bank,Malaysia,Low,0,False,2024-10-31 12:32:55.658420
BENE_00770,GB15RTMY81178074716466,Shannon Castro,Zhang-Graham Bank,Georgia,High,1,False,2024-01-09 12:32:55.658603
BENE_00771,GB49MQGR21254569388545,Stephen Contreras,Donovan-Sims Bank,Albania,Low,0,False,2024-09-20 12:32:55.658789
BENE_00772,GB31VLUX54923013555597,Diane Howe,"Monroe, Wade and Burns Bank",Cape Verde,Low,0,False,2024-04-25 12:32:55.659017
BENE_00773,GB80JIOE07949706621569,Kelly Russell,White LLC Bank,Tonga,High,0,False,2023-12-04 12:32:55.659160
BENE_00774,GB51QYJQ60254029016852,Matthew Ramos,"Burke, Miller and Carter Bank",Saint Martin,High,0,False,2024-08-09 12:32:55.659390
BENE_00775,GB47UREG01737531461810,Tanner Santos,"Freeman, Wallace and Fritz Bank",Lithuania,High,0,False,2024-09-27 12:32:55.659616
BENE_00776,GB58AZUG65461836376673,Thomas Martin,James-Lynch Bank,Saint Lucia,Medium,0,False,2024-04-20 12:32:55.659809
BENE_00777,GB05MEHW51506460333871,Jason Taylor,"Lyons, Hester and Brooks Bank",Russian Federation,High,0,False,2024-03-12 12:32:55.660038
BENE_00778,GB35ZVML07778162337475,Megan Anthony,Bailey Ltd Bank,Vanuatu,Low,0,False,2024-10-04 12:32:55.660187
BENE_00779,GB94SVMH43820727565227,Jessica Palmer,Anderson Group Bank,Holy See (Vatican City State),High,1,False,2024-07-17 12:32:55.660332
BENE_00780,GB33EGZY89428778590012,Michelle Aguilar,Anderson-Cruz Bank,Saint Helena,Low,0,False,2025-08-18 12:32:55.660519
BENE_00781,GB43MXPO10201193491606,Kyle Bennett,"Goodman, Noble and Weeks Bank",Afghanistan,Low,0,False,2025-06-09 12:32:55.660749
BENE_00782,GB17GRPM07370685286577,Angela Bell,"Brown, Ryan and Rojas Bank",Israel,Low,0,False,2023-10-01 12:32:55.660976
BENE_00783,GB02XBRW80698640223513,Bonnie Matthews,Johnson-Johnson Bank,Bangladesh,High,0,False,2025-11-16 12:32:55.661161
BENE_00784,GB35RSZN11256586547117,Christine Miller,Gilbert Ltd Bank,Namibia,Low,0,False,2023-11-28 12:32:55.661305
BENE_00785,GB04BMXK70712612281505,Jason Wagner,Ellison-Mendoza Bank,Guatemala,Medium,1,False,2024-01-20 12:32:55.661486
BENE_00786,GB40XOFH90702747441816,Gary Bradford,Thomas-Carter Bank,British Indian Ocean Territory (Chagos Archipelago),High,0,False,2024-05-31 12:32:55.661666
BENE_00787,GB58TEQL95146980303211,Thomas Gates,Herrera and Sons Bank,Western Sahara,High,0,False,2024-03-20 12:32:55.661811
BENE_00788,GB59NWPV78815191178069,Philip Thomas,Murphy-Munoz Bank,Finland,Medium,0,False,2025-05-24 12:32:55.661991
BENE_00789,GB86QHWI61043441967833,Kristina Taylor,Kim Inc Bank,Georgia,Low,0,False,2024-09-19 12:32:55.662136
BENE_00790,GB54YYSX86525104030682,Jasmine Valdez,"Miller, Moore and Hinton Bank",Spain,Medium,0,False,2025-07-31 12:32:55.662364
BENE_00791,GB29OCRK46439438522073,Kelly Campbell,Miller Group Bank,Bouvet Island (Bouvetoya),High,0,False,2024-09-29 12:32:55.662508
BENE_00792,GB88RBDN59843770622303,Krista Mclean,Gonzalez and Sons Bank,Svalbard & Jan Mayen Islands,Medium,0,False,2026-01-06 12:32:55.662653
BENE_00793,GB24CCVE88734710645934,Joseph Davis,"Smith, Williams and Hudson Bank",Palau,Low,0,False,2024-12-06 12:32:55.662887
BENE_00794,GB56KHMY33422830184950,Anthony Lane,Tucker-Jenkins Bank,Iran,High,0,False,2023-12-28 12:32:55.663070
BENE_00795,GB68XTMS14844540274079,Mike Parker,"Jones, Davis and Harvey Bank",Macao,Medium,1,False,2025-12-14 12:32:55.663301
BENE_00796,GB89CBHS71075563338718,Margaret Ramirez,Garcia PLC Bank,Bulgaria,Low,0,False,2026-02-06 12:32:55.663448
BENE_00797,GB33PWIQ20208307743181,Amy Lara,Diaz-Osborne Bank,Morocco,Medium,0,False,2025-08-15 12:32:55.663633
BENE_00798,GB44GTZT17537763142875,Roger Payne,"Gray, Weaver and Smith Bank",Mauritius,Medium,0,False,2025-11-27 12:32:55.663863
BENE_00799,GB74DHGX41024955651607,Catherine Jones,"Chung, White and Davis Bank",Cape Verde,High,0,False,2024-08-29 12:32:55.664094
BENE_00800,GB54OIEG90441230785318,Mark Foster,Robinson-Soto Bank,Kazakhstan,High,0,False,2025-08-18 12:32:55.664279
BENE_00801,GB67KNVA99646549627318,Molly Fischer,Acevedo-Harrington Bank,Saint Vincent and the Grenadines,Critical,4,True,2024-11-12 12:32:55.664396
BENE_00802,GB48PATO44662695154581,Christopher Haley,Richmond Ltd Bank,Congo,Low,0,False,2024-12-30 12:32:55.664541
BENE_00803,GB34GRVL62150573380715,David Hansen,"Brooks, Pratt and Sanchez Bank",Jamaica,High,1,False,2025-11-15 12:32:55.664773
BENE_00804,GB73UCZL99589574801036,Timothy Campbell,Garcia and Sons Bank,Denmark,Low,1,False,2025-02-13 12:32:55.664916
BENE_00805,GB17WXQH57649311042145,Alexander Stevens,"Baird, Weber and Meyer Bank",Guinea-Bissau,Medium,0,False,2024-10-28 12:32:55.665145
BENE_00806,GB65GWXT71267881652473,Peggy Torres,Meyer-Lee Bank,New Zealand,High,0,False,2024-05-24 12:32:55.665330
BENE_00807,GB08IJQO71022818342133,John Davenport,"Espinoza, Parks and Allen Bank",Qatar,Low,1,False,2025-10-07 12:32:55.665557
BENE_00808,GB05VHYF30720218107189,Joshua Schneider,"King, Mitchell and Sandoval Bank",Western Sahara,High,0,False,2024-05-03 12:32:55.665785
BENE_00809,GB70YEUZ12142788173273,Stacey Davis,Ferguson-Rodriguez Bank,Micronesia,High,0,False,2026-01-20 12:32:55.665971
BENE_00810,GB52MVXM79980294328395,Richard Cowan,Ortiz and Sons Bank,Netherlands,Low,1,False,2023-10-23 12:32:55.666113
BENE_00811,GB23JKOT48832505208385,Misty Petty,Peterson LLC Bank,Iceland,Medium,1,False,2025-06-17 12:32:55.666255
BENE_00812,GB52SAEQ40964239277832,Danielle Skinner,"Smith, Mitchell and Terrell Bank",French Polynesia,High,0,False,2025-11-15 12:32:55.666482
BENE_00813,GB95GVAZ16680036516825,Frank Stone,Wong-Martinez Bank,Canada,Low,1,False,2026-01-28 12:32:55.666663
BENE_00814,GB80ZVSY73416138278718,Travis Norris,Tapia-York Bank,Tuvalu,Low,0,False,2025-02-03 12:32:55.666850
BENE_00815,GB93WRVH96828698679206,Mark Shaw,"Meyers, Singh and Smith Bank",Thailand,Medium,0,False,2024-08-05 12:32:55.667076
BENE_00816,GB47DVBC09672914286364,Robert Baxter,Davidson and Sons Bank,Colombia,High,0,False,2025-07-15 12:32:55.667218
BENE_00817,GB80ZMIO25022723084051,Sheila West,Barton Inc Bank,Western Sahara,Medium,0,False,2024-03-14 12:32:55.667361
BENE_00818,GB11ZFVK93555446466457,Michelle Moore,Johnson Ltd Bank,Svalbard & Jan Mayen Islands,High,0,False,2025-10-31 12:32:55.667505
BENE_00819,GB14XEBL77284777367828,Holly Marquez,"Terry, Williams and Johnson Bank",Suriname,Medium,0,False,2025-08-26 12:32:55.667737
BENE_00820,GB77KXTN21550399524183,Mrs. Laura Brown,"Green, Moore and Williams Bank",Paraguay,Low,1,False,2024-11-16 12:32:55.667971
BENE_00821,GB02QKWS90953841967165,Carl Hill,Smith Inc Bank,Bahrain,High,0,False,2025-09-08 12:32:55.668115
BENE_00822,GB84FCKY53376727989169,Stephen Holmes,Smith-Smith Bank,Norway,Medium,0,False,2025-12-28 12:32:55.668296
BENE_00823,GB51GEHE43594295722940,Rebecca Wright,Alvarez-Shaw Bank,Panama,High,0,False,2023-12-28 12:32:55.668483
BENE_00824,GB78NHGH36485803894085,Paula Boone,"Hall, Mahoney and Salazar Bank",Ireland,Low,1,False,2023-12-13 12:32:55.668714
BENE_00825,GB91NJWF56091458734951,"Diaz, Anderson and Browning",Gonzales-Dunlap Bank,Saint Vincent and the Grenadines,Critical,5,True,2024-07-29 12:32:55.668831
BENE_00826,GB71JDQP84090228951410,Wendy Baldwin,Huber-Fleming Bank,United States of America,Low,1,False,2025-02-24 12:32:55.669015
BENE_00827,GB33AEDY06371769267213,Janet Anderson,Allen-Simmons Bank,Tokelau,Low,0,False,2023-10-03 12:32:55.669202
BENE_00828,GB72WSLP80183476674077,Laura Oliver,"Jones, Davis and Johnson Bank",Poland,Low,0,False,2024-01-05 12:32:55.669432
BENE_00829,GB60ITIY50352922587352,Mrs. Cheryl Acosta PhD,Ryan PLC Bank,Guatemala,Low,0,False,2025-08-22 12:32:55.669587
BENE_00830,GB08IQDM85430857664939,Sean Patrick,"Rodriguez, Washington and Cunningham Bank",Palestinian Territory,Low,0,False,2025-01-12 12:32:55.669821
BENE_00831,GB50OJKH79327196726297,Margaret Gray,Kennedy-Cardenas Bank,Saint Barthelemy,Low,0,False,2023-10-17 12:32:55.670010
BENE_00832,GB25TSTS45175509356003,Denise Reyes,Brown PLC Bank,Jersey,Medium,0,False,2025-06-20 12:32:55.670155
BENE_00833,GB91GPEX87650388315523,Samuel Johnson,Payne PLC Bank,Nauru,Low,0,False,2025-11-01 12:32:55.670299
BENE_00834,GB45ZKEK40402367216673,Monica Silva,Martinez-Smith Bank,Papua New Guinea,Low,0,False,2025-04-29 12:32:55.670485
BENE_00835,GB55LJVV35677299854723,Nicole Taylor MD,Young-Smith Bank,Bahamas,Low,0,False,2024-08-27 12:32:55.670682
BENE_00836,GB64WJBW32095766109069,William Curtis,"Myers, Jones and Holland Bank",Brazil,Low,0,False,2025-02-23 12:32:55.670910
BENE_00837,GB05KMER41672176274782,Peter Holland,"Rodriguez, Parker and Kennedy Bank",Haiti,High,0,False,2025-07-24 12:32:55.671137
BENE_00838,GB30SCAA18119678272388,Tonya Shepard,Greene Ltd Bank,Chad,High,0,False,2024-10-18 12:32:55.671281
BENE_00839,GB24ZUMS35168520056453,Rachel Mooney,Jackson-Daniels Bank,Estonia,Low,1,False,2024-03-20 12:32:55.671466
BENE_00840,GB66CDLI97303955296417,Zachary Taylor,Harris Inc Bank,Ecuador,Low,0,False,2025-01-10 12:32:55.671608
BENE_00841,GB42KUHC33812343152139,Michael Black DVM,Ramsey-Johnson Bank,Tanzania,Low,0,False,2025-12-21 12:32:55.671800
BENE_00842,GB60MELC40330119171827,Melissa Wade,Bright Inc Bank,Rwanda,High,0,False,2025-04-03 12:32:55.671944
BENE_00843,GB68AWCB92589399505003,Beth Herrera,"Salas, White and Cain Bank",Austria,High,0,False,2024-08-30 12:32:55.672173
BENE_00844,GB85NBPP54848728145385,Sara Nicholson,"Zuniga, Frost and Brown Bank",Burundi,Medium,0,False,2025-07-05 12:32:55.672401
BENE_00845,GB02UXOF28736921229289,Jose Wilson,"Bradford, White and Newman Bank",Montserrat,Medium,0,False,2024-01-22 12:32:55.672624
BENE_00846,GB04MNHS29954823203249,Katherine Smith,"Moore, Sandoval and Moreno Bank",Bangladesh,High,1,False,2024-11-16 12:32:55.672854
BENE_00847,GB22DSCC76752546754642,Nicholas Andrade,Mitchell-James Bank,Malawi,High,0,False,2026-02-25 12:32:55.673037
BENE_00848,GB27KDAE77699280790712,Katelyn Guzman,"Brown, Miller and Edwards Bank",Rwanda,Low,0,False,2025-04-08 12:32:55.673265
BENE_00849,GB31ACFN66179279760817,Daniel Roberts,White Inc Bank,Albania,High,0,False,2023-10-26 12:32:55.673408
BENE_00850,GB47XMNZ48786469432618,Diane Martinez,"Hebert, Davis and Thompson Bank",Panama,High,0,False,2026-01-20 12:32:55.673639
BENE_00851,GB90USRJ73261568381066,Lisa Daniel,"Wallace, Tran and Shah Bank",Dominican Republic,Low,0,False,2024-07-20 12:32:55.673869
BENE_00852,GB98NCWK57158489334997,Dominique Jennings,Scott-Miller Bank,India,High,0,False,2024-01-23 12:32:55.674056
BENE_00853,GB88HTZF85421270878869,James Edwards,Macdonald-Hughes Bank,Iraq,Medium,0,False,2025-11-07 12:32:55.674240
BENE_00854,GB58CRUT90887567463915,Jeffrey Good,"Aguilar, Trevino and Gross Bank",Finland,Medium,0,False,2024-09-06 12:32:55.674467
BENE_00855,GB15ZFGI32096785982488,Samantha Cruz,"Carlson, Leonard and Adams Bank",France,Medium,1,False,2024-02-23 12:32:55.674701
BENE_00856,GB96KJGM73161424170013,Amy Sanchez MD,Robinson-King Bank,French Polynesia,Low,0,False,2025-03-19 12:32:55.674894
BENE_00857,GB20INRH67484650852855,David Herrera,"Sanford, Long and Howe Bank",Grenada,Medium,0,False,2025-09-21 12:32:55.675120
BENE_00858,GB83OWPP76035641665712,Carmen Simmons,Padilla-Medina Bank,French Southern Territories,High,0,False,2023-11-20 12:32:55.675306
BENE_00859,GB03KSON07353895650256,Andrew Peterson,"Snyder, Young and Jacobson Bank",Moldova,Medium,1,False,2025-01-07 12:32:55.675532
BENE_00860,GB72VGFA98137746894508,Courtney Alexander,"Parker, Bradley and Perry Bank",Lebanon,Low,0,False,2026-01-13 12:32:55.675765
BENE_00861,GB39FQZC96295106195614,Stephanie Harper,"Garcia, Rose and Dean Bank",Tokelau,High,1,False,2025-04-26 12:32:55.675991
BENE_00862,GB43AIEI33881508227787,Zachary Rios,Mcintyre LLC Bank,Venezuela,Medium,0,False,2024-04-16 12:32:55.676150
BENE_00863,GB89CVCU40533689150744,Robert Lucas,Brown Group Bank,Zambia,High,0,False,2024-11-19 12:32:55.676306
BENE_00864,GB49PAWH87652021470769,Susan Schmidt,Armstrong-Wilson Bank,United States Minor Outlying Islands,High,0,False,2025-09-17 12:32:55.676495
BENE_00865,GB89BGYL53208889137932,Shawn Franco,Newton-Lowe Bank,Dominican Republic,Low,0,False,2024-10-03 12:32:55.676692
BENE_00866,GB38BDVK83620463806202,Joshua Hutchinson,Ward-Miller Bank,Angola,Low,0,False,2024-07-21 12:32:55.676877
BENE_00867,GB06DAZK49734165670028,Wise Inc,"Vargas, Barnes and Johnson Bank",Bouvet Island (Bouvetoya),Critical,7,True,2025-02-10 12:32:55.677037
BENE_00868,GB40EHGZ83184352761176,Katelyn Hill,Lopez Inc Bank,Niger,Medium,1,False,2026-02-23 12:32:55.677183
BENE_00869,GB04NYZJ52197214357243,Jeanne Buchanan,"Lee, Carroll and Rodriguez Bank",Mauritania,High,0,False,2023-10-02 12:32:55.677410
BENE_00870,GB29VDXB86992342734810,Dennis Eaton,Harrison-Anderson Bank,Cook Islands,High,0,False,2025-07-26 12:32:55.677594
BENE_00871,GB30WFET24450519490002,Melissa Kelly,Hall-Coleman Bank,Tonga,High,1,False,2026-01-31 12:32:55.677783
BENE_00872,GB56XHFR55456979244681,Tracy Mitchell,Gill and Sons Bank,Nepal,High,1,False,2024-11-24 12:32:55.677930
BENE_00873,GB91HKPA29036952205767,Dana Brown DVM,Swanson Ltd Bank,Nicaragua,Medium,1,False,2026-01-24 12:32:55.678083
BENE_00874,GB90ASOL79019182134012,Erik Livingston,Buck Group Bank,Poland,Low,1,False,2025-10-10 12:32:55.678226
BENE_00875,GB37RPEK37822596358730,James Clark IV,Olsen Inc Bank,Mongolia,High,1,False,2024-07-11 12:32:55.678374
BENE_00876,GB69EBXK72630328231117,Michael Larson,Larson-Boyer Bank,Cape Verde,High,0,False,2024-04-19 12:32:55.678558
BENE_00877,GB70PVEL56448178200715,Michael Mccann,"Bartlett, Gonzales and Wilson Bank",Bouvet Island (Bouvetoya),Low,1,False,2024-01-19 12:32:55.678789
BENE_00878,GB93RCAP12591021395907,Cory Wallace,Ray-Morales Bank,Lao People's Democratic Republic,Medium,0,False,2025-10-24 12:32:55.678973
BENE_00879,GB29JQKM36678861905217,Whitney Ayers MD,Farrell-Sweeney Bank,Liechtenstein,High,0,False,2025-08-27 12:32:55.679165
BENE_00880,GB33KEAT32171226453935,Karen Butler,Mclean PLC Bank,Bouvet Island (Bouvetoya),Low,1,False,2024-08-31 12:32:55.679313
BENE_00881,GB77YNER05404067515150,Sabrina Newman,"Schaefer, Richard and Harvey Bank",Iraq,Low,0,False,2025-08-12 12:32:55.679544
BENE_00882,GB76ECZU09471282256730,Jennifer Church,"Meyer, Johnson and Williamson Bank",Djibouti,Low,0,False,2026-01-12 12:32:55.679779
BENE_00883,GB45VXAM97080990813477,Dr. Brittany Ingram,English and Sons Bank,Barbados,Low,0,False,2025-06-21 12:32:55.679932
BENE_00884,GB70XMXE99380091505179,Barbara Ward,"Bradley, Thompson and Wright Bank",Sri Lanka,Low,1,False,2023-11-24 12:32:55.680162
BENE_00885,GB14RIQI49308745062067,Amanda Johnson MD,Cox Inc Bank,Angola,Low,1,False,2024-08-04 12:32:55.680316
BENE_00886,GB12JUIE61531303098477,Sarah Hensley,"Short, Shaw and Gardner Bank",Philippines,Medium,0,False,2024-04-09 12:32:55.680546
BENE_00887,GB21VXZQ48318670325683,Ashley Stephens,"Cobb, Hill and Chase Bank",Sweden,High,0,False,2024-05-05 12:32:55.680779
BENE_00888,GB17YPLK34272258900221,Susan White,"Martinez, Brown and Mclean Bank",Taiwan,Medium,1,False,2024-09-02 12:32:55.681008
BENE_00889,GB58UVTB17378949858217,Kimberly Davis,"Jones, Williams and Miller Bank",Benin,Medium,0,False,2024-07-01 12:32:55.681235
BENE_00890,GB79VFWB56704276883929,Elizabeth Taylor,"Brown, Figueroa and Taylor Bank",Swaziland,Low,0,False,2025-07-01 12:32:55.681465
BENE_00891,GB75ZRZB04422939288534,Peter Morton,Graves Ltd Bank,Malta,Low,0,False,2023-12-23 12:32:55.681610
BENE_00892,GB70OGID57006190858026,Lindsay Grant,Perez LLC Bank,Tokelau,Medium,0,False,2024-09-09 12:32:55.681761
BENE_00893,GB10PALF19476983328211,Theresa Macdonald,Ward-Roberts Bank,Vanuatu,Medium,0,False,2024-09-08 12:32:55.681946
BENE_00894,GB98WEMG24137749739678,Amanda Simmons,Jones PLC Bank,Equatorial Guinea,Medium,0,False,2025-11-17 12:32:55.682091
BENE_00895,GB80DZYS15535339444449,Robin Garcia,Martin-Ryan Bank,Qatar,Low,0,False,2025-09-17 12:32:55.682278
BENE_00896,GB12JHTB37853829782291,Bradley Bautista,"Lynch, Davis and Mckinney Bank",Dominican Republic,Medium,0,False,2024-09-10 12:32:55.682504
BENE_00897,GB76IMJX36480579359905,Eric Gill,Walton Inc Bank,Portugal,Medium,0,False,2024-12-07 12:32:55.682649
BENE_00898,GB29NJRI24838865979530,Brendan Gonzalez,Clark and Sons Bank,Belgium,Medium,0,False,2025-02-26 12:32:55.682798
BENE_00899,GB15CJOZ15496213891697,Karen Bridges,Foster-Hill Bank,Yemen,Low,1,False,2024-08-13 12:32:55.682987
BENE_00900,GB58SEQS08911147093545,Mallory Kim,Jones-Mcgrath Bank,Lithuania,High,1,False,2024-08-26 12:32:55.683173
