entity_id,entity_name,entity_type,country,sanction_source,sanction_category,reason_for_sanction,risk_level,pep_flag,fraudster_flag,blacklist_flag,regulatory_reference,effective_date,expiry_date,status,created_at,updated_at
SANC_00119,Marshall-Elliott,Vessel,Falkland Islands (Malvinas),UN,Terrorism Financing,Large under north play person ten physical character.,Critical,False,True,True,REG-2025-971,2024-12-29,,Active,2026-01-23 12:32:54.638550,2026-03-08 12:32:54.638554
SANC_00120,Eric Hill,Organization,Jamaica,EU,Regime Sanctions,Goal avoid left also.,High,True,False,True,REG-2023-127,2023-08-02,2025-09-10,Active,2025-06-22 12:32:54.638787,2026-04-27 12:32:54.638789
SANC_00121,Matthew Madden,Individual,Saint Vincent and the Grenadines,EU,Terrorism Financing,Past medical leg never.,Critical,True,False,True,REG-2022-240,2024-03-09,,Active,2025-07-08 12:32:54.639026,2026-03-16 12:32:54.639031
SANC_00122,Cole PLC,Vessel,Nauru,UKHM,Terrorism Financing,Focus little character artist billion.,High,True,False,True,REG-2022-955,2025-01-12,,Active,2025-02-27 12:32:54.639218,2026-03-28 12:32:54.639221
SANC_00123,Haas-Miller,Individual,Bosnia and Herzegovina,EU,Cyber Crime,Always remain yard model.,High,True,True,True,REG-2024-754,2025-03-31,2027-07-12,Active,2026-02-02 12:32:54.639500,2026-05-30 12:32:54.639503
SANC_00124,Watson-Campbell,Organization,Bermuda,OFAC,Narcotics,Simple quickly appear piece free form.,High,False,False,True,REG-2021-729,2024-09-01,2027-04-08,Active,2025-08-05 12:32:54.639786,2026-05-21 12:32:54.639790
SANC_00125,Mitchell-Cummings,Individual,Jamaica,UN,Terrorism Financing,Their four old center glass whose recognize hot.,High,False,False,True,REG-2021-750,2024-07-25,2026-08-11,Active,2025-10-28 12:32:54.640073,2026-03-10 12:32:54.640076
SANC_00126,Emily Bennett,Individual,Saint Vincent and the Grenadines,EU,Terrorism Financing,Spend prove stock school rate money.,Critical,True,True,True,REG-2023-659,2024-08-21,2027-06-10,Active,2025-12-07 12:32:54.640314,2026-03-18 12:32:54.640317
SANC_00127,Ivan Cox,Vessel,Nauru,EU,Narcotics,Week game she court.,High,False,True,True,REG-2023-306,2024-09-27,,Active,2025-11-24 12:32:54.640545,2026-06-08 12:32:54.640548
SANC_00128,Edward French,Organization,Jamaica,UKHM,Regime Sanctions,Side strong this also from short capital.,Critical,True,True,True,REG-2023-465,2025-06-12,2026-07-30,Active,2025-04-05 12:32:54.640785,2026-05-02 12:32:54.640788
SANC_00129,Ronald Wise,Organization,Mayotte,UKHM,Regime Sanctions,Return analysis hair rest.,Critical,False,True,True,REG-2024-808,2024-03-15,2026-08-28,Active,2025-10-21 12:32:54.641018,2026-06-03 12:32:54.641021
SANC_00130,"Mitchell, Goodman and Cole",Individual,Mayotte,EU,Cyber Crime,Dream whole six tough create question now.,Critical,True,True,True,REG-2023-776,2025-05-21,,Active,2025-07-21 12:32:54.641385,2026-03-28 12:32:54.641388
SANC_00131,Strickland-Shaw,Individual,Russia,UKHM,Cyber Crime,Whom stage soon catch economic political.,Critical,True,False,True,REG-2025-545,2024-04-30,,Active,2026-02-05 12:32:54.641648,2026-06-04 12:32:54.641652
SANC_00132,"Villa, Dawson and Black",Organization,Saint Vincent and the Grenadines,EU,Terrorism Financing,Expect several evening town.,High,False,True,True,REG-2022-168,2025-03-13,,Active,2025-04-10 12:32:54.641997,2026-04-28 12:32:54.642001
SANC_00133,Travis Walker,Vessel,Bouvet Island (Bouvetoya),EU,Regime Sanctions,This us increase how hear history bank.,Critical,False,False,True,REG-2021-687,2023-09-29,,Active,2025-08-31 12:32:54.642210,2026-04-24 12:32:54.642213
SANC_00134,Brett Espinoza,Organization,Burundi,OFAC,Terrorism Financing,Social case expert stop receive catch.,High,False,False,True,REG-2025-220,2023-11-24,,Active,2025-10-24 12:32:54.642421,2026-03-15 12:32:54.642424
SANC_00135,Aaron Miller,Vessel,Bosnia and Herzegovina,UKHM,Narcotics,Democratic change vote participant institution.,High,True,True,True,REG-2024-276,2024-11-10,2027-02-08,Active,2026-01-21 12:32:54.642631,2026-03-18 12:32:54.642633
SANC_00136,Turner Inc,Organization,North Korea,UN,Terrorism Financing,Information soldier lead book toward.,Critical,False,True,True,REG-2022-912,2024-12-31,2026-08-17,Active,2026-01-03 12:32:54.642820,2026-05-19 12:32:54.642822
SANC_00137,Chen PLC,Individual,Nauru,OFAC,Cyber Crime,Responsibility fact ability good number.,Critical,False,True,True,REG-2025-188,2024-08-22,,Active,2025-08-15 12:32:54.642997,2026-03-14 12:32:54.643000
SANC_00138,"Miller, Villegas and Jones",Vessel,Mayotte,UKHM,Terrorism Financing,Name skill medical after them analysis hit.,High,False,True,True,REG-2024-577,2023-10-28,2025-10-14,Active,2025-12-31 12:32:54.643342,2026-04-04 12:32:54.643345
SANC_00139,"Smith, Kramer and Cooper",Individual,Falkland Islands (Malvinas),UKHM,Terrorism Financing,Billion old series card good full poor store.,High,True,False,True,REG-2022-265,2024-03-12,2027-03-08,Active,2025-11-11 12:32:54.643690,2026-04-30 12:32:54.643692
SANC_00140,"Mendoza, White and Taylor",Vessel,Bosnia and Herzegovina,OFAC,Cyber Crime,Already cut social though firm financial huge.,High,False,True,True,REG-2023-729,2024-10-25,2027-03-23,Active,2025-04-12 12:32:54.644036,2026-05-23 12:32:54.644039
SANC_00141,King-Mullins,Vessel,Falkland Islands (Malvinas),EU,Cyber Crime,Experience television answer pretty event.,High,True,True,True,REG-2021-756,2025-01-29,2026-10-27,Active,2025-04-07 12:32:54.644297,2026-05-18 12:32:54.644300
SANC_00142,Preston-Paul,Organization,Bermuda,OFAC,Regime Sanctions,Fund cost reality happen something entire.,Critical,False,False,True,REG-2022-924,2025-01-17,2027-03-08,Active,2025-10-05 12:32:54.644560,2026-04-16 12:32:54.644562
SANC_00143,Jeffrey Carney,Individual,Ecuador,UKHM,Regime Sanctions,Nation fly bag produce.,Critical,False,True,True,REG-2023-721,2023-08-13,,Active,2025-03-04 12:32:54.644779,2026-05-04 12:32:54.644783
SANC_00144,"Robbins, Jackson and Wallace",Organization,Uganda,EU,Cyber Crime,Amount thank good your ever woman way.,High,False,True,True,REG-2024-225,2024-01-23,,Active,2025-10-31 12:32:54.645130,2026-05-26 12:32:54.645133
SANC_00145,Heidi Owen,Organization,Uganda,UKHM,Narcotics,Well central parent sit.,High,False,False,True,REG-2022-881,2023-08-07,,Active,2025-06-16 12:32:54.645349,2026-04-15 12:32:54.645352
SANC_00146,Richard Diaz,Organization,Nauru,OFAC,Terrorism Financing,We allow check last he know.,Critical,False,True,True,REG-2022-697,2023-07-09,2024-08-28,Active,2025-10-13 12:32:54.645564,2026-04-11 12:32:54.645566
SANC_00147,Moreno Group,Vessel,North Korea,UKHM,Cyber Crime,Power economic box save material hit.,High,True,False,True,REG-2022-370,2023-08-09,2025-09-24,Active,2025-08-31 12:32:54.645746,2026-06-08 12:32:54.645749
SANC_00148,David Griffin,Vessel,Antigua and Barbuda,EU,Cyber Crime,Experience trouble make but table later together knowledge.,Critical,True,False,True,REG-2025-561,2024-07-28,2026-05-10,Active,2025-04-21 12:32:54.645949,2026-03-18 12:32:54.645952
SANC_00149,"Ponce, Downs and Contreras",Individual,Saint Vincent and the Grenadines,UKHM,Cyber Crime,Nearly face feel church.,Critical,False,True,True,REG-2022-716,2023-08-17,2026-01-10,Active,2026-02-14 12:32:54.646285,2026-06-08 12:32:54.646287
SANC_00150,Carrie Ward,Vessel,Philippines,UKHM,Regime Sanctions,Building cut catch so ago.,High,True,False,True,REG-2025-426,2024-11-12,,Active,2025-04-25 12:32:54.646490,2026-03-11 12:32:54.646493
SANC_00151,Mcdonald-Bird,Vessel,Philippines,UKHM,Cyber Crime,Partner beat finally yourself.,Critical,True,False,True,REG-2023-789,2024-07-22,,Active,2025-08-05 12:32:54.646737,2026-03-31 12:32:54.646740
SANC_00152,Patricia Morrow,Vessel,Russia,OFAC,Regime Sanctions,By first avoid letter.,Critical,True,True,True,REG-2025-591,2024-11-19,,Active,2025-04-18 12:32:54.646938,2026-03-13 12:32:54.646940
SANC_00153,Humphrey PLC,Organization,Falkland Islands (Malvinas),EU,Terrorism Financing,Consider whom item treat area buy check clearly.,High,True,True,True,REG-2024-421,2024-06-25,2026-08-21,Active,2025-03-18 12:32:54.647106,2026-05-18 12:32:54.647109
SANC_00154,Hannah Everett,Vessel,Nauru,OFAC,Narcotics,Suffer economy play nearly by.,High,False,False,True,REG-2025-485,2024-02-04,2025-07-30,Active,2025-07-14 12:32:54.647313,2026-04-06 12:32:54.647316
SANC_00155,Kathryn Jackson,Organization,North Korea,UN,Regime Sanctions,Child probably result painting successful nor stay agreement.,High,True,False,True,REG-2025-405,2024-01-21,,Active,2025-10-05 12:32:54.647518,2026-03-07 12:32:54.647521
SANC_00156,Laura Curtis,Individual,Russia,UKHM,Cyber Crime,Indicate police marriage phone face what lot.,Critical,False,False,True,REG-2023-224,2023-07-17,2026-01-23,Active,2025-08-24 12:32:54.647731,2026-04-24 12:32:54.647733
SANC_00157,"Sullivan, Chavez and Barker",Individual,Bosnia and Herzegovina,OFAC,Cyber Crime,Keep machine daughter parent.,High,False,False,True,REG-2023-865,2025-01-21,2026-08-15,Active,2025-06-04 12:32:54.648057,2026-05-10 12:32:54.648060
SANC_00158,"Flores, Travis and Reed",Vessel,Saint Pierre and Miquelon,EU,Terrorism Financing,Candidate have no five letter environment.,High,True,True,True,REG-2025-331,2024-01-28,2025-03-21,Active,2026-01-14 12:32:54.648380,2026-04-22 12:32:54.648382
SANC_00159,Dylan Cruz,Organization,Saint Vincent and the Grenadines,EU,Terrorism Financing,Industry while total spend value return couple city.,High,False,False,True,REG-2024-766,2023-12-11,,Active,2025-10-10 12:32:54.648569,2026-05-03 12:32:54.648572
SANC_00160,Shawn Jimenez,Individual,Anguilla,EU,Terrorism Financing,War measure whom Democrat.,High,False,True,True,REG-2021-956,2025-06-10,2027-10-30,Active,2025-12-01 12:32:54.648762,2026-03-10 12:32:54.648764
SANC_00161,Campbell PLC,Organization,Bouvet Island (Bouvetoya),OFAC,Cyber Crime,Experience account blue care enough hand idea.,High,False,False,True,REG-2024-756,2024-02-26,2026-07-15,Active,2025-12-28 12:32:54.648924,2026-04-10 12:32:54.648927
SANC_00162,Justin Cox,Individual,Saint Vincent and the Grenadines,UN,Narcotics,Available mean share evidence writer.,Critical,False,True,True,REG-2021-854,2023-07-17,2025-05-14,Active,2025-05-20 12:32:54.649109,2026-03-19 12:32:54.649111
SANC_00163,Anderson Inc,Individual,Bermuda,UKHM,Regime Sanctions,Health would newspaper hand certain own.,Critical,True,False,True,REG-2021-289,2024-10-22,2027-02-22,Active,2025-09-22 12:32:54.649267,2026-05-13 12:32:54.649269
SANC_00164,Andrew Reeves,Organization,Burundi,UKHM,Cyber Crime,Mind chance throw cause use five hotel.,Critical,False,True,True,REG-2023-769,2024-04-02,2025-11-29,Active,2026-02-03 12:32:54.649455,2026-03-20 12:32:54.649457
SANC_00165,Linda Romero,Organization,Ecuador,UKHM,Cyber Crime,Mother remember feel staff happy purpose woman.,High,False,False,True,REG-2025-326,2024-09-06,,Active,2025-12-28 12:32:54.649647,2026-04-13 12:32:54.649650
SANC_00166,Molly Watts,Vessel,Bermuda,UN,Regime Sanctions,Others enter pretty.,Critical,True,True,True,REG-2025-994,2024-08-13,2027-02-02,Active,2025-07-21 12:32:54.649844,2026-04-07 12:32:54.649847
SANC_00167,"Lane, Griffith and Silva",Individual,Antarctica (the territory South of 60 deg S),OFAC,Terrorism Financing,Modern return simple herself.,High,True,True,True,REG-2023-974,2025-05-23,2026-09-19,Active,2025-03-23 12:32:54.650150,2026-05-18 12:32:54.650152
SANC_00168,Johnson Ltd,Organization,Anguilla,UKHM,Terrorism Financing,Course kid industry include.,Critical,True,False,True,REG-2024-677,2025-02-02,,Active,2025-07-13 12:32:54.650306,2026-03-19 12:32:54.650308
SANC_00169,"Hampton, Knapp and Salas",Vessel,Northern Mariana Islands,UKHM,Cyber Crime,Relationship million night your.,High,True,True,True,REG-2021-533,2023-11-09,2025-01-12,Active,2025-06-02 12:32:54.650607,2026-06-06 12:32:54.650609
SANC_00170,Edwards-Thompson,Individual,Nauru,OFAC,Cyber Crime,Garden great sign return poor really particular.,Critical,True,True,True,REG-2024-483,2024-05-28,2026-06-23,Active,2025-07-20 12:32:54.650825,2026-04-26 12:32:54.650828
SANC_00171,Justin Walker,Vessel,North Korea,EU,Cyber Crime,Side relate real major look.,High,True,False,True,REG-2025-230,2023-11-01,2025-06-16,Active,2026-03-05 12:32:54.651010,2026-03-09 12:32:54.651013
SANC_00172,Mikayla Roberts,Organization,Benin,UKHM,Regime Sanctions,Quality here woman stand west source fact.,High,True,False,True,REG-2023-258,2024-07-27,,Active,2025-02-28 12:32:54.651196,2026-03-08 12:32:54.651199
SANC_00173,Hannah Ramos,Vessel,Mayotte,OFAC,Narcotics,Section degree still even no.,High,True,True,True,REG-2025-134,2024-01-09,2026-11-27,Active,2025-03-11 12:32:54.651381,2026-06-07 12:32:54.651383
SANC_00174,Patrick Allen,Individual,Uganda,UKHM,Narcotics,Prove most point.,High,True,True,True,REG-2025-396,2023-12-29,,Active,2025-02-25 12:32:54.651562,2026-04-01 12:32:54.651565
SANC_00175,Mitchell Garcia,Vessel,North Korea,UN,Narcotics,Accept nearly upon imagine.,Critical,True,True,True,REG-2024-407,2023-07-22,,Active,2025-05-25 12:32:54.651743,2026-03-30 12:32:54.651746
SANC_00176,Woods-Gonzalez,Individual,Iran,UKHM,Regime Sanctions,Fly position traditional become off.,High,False,False,True,REG-2025-426,2025-04-26,2027-06-18,Active,2025-12-20 12:32:54.651962,2026-05-06 12:32:54.651965
SANC_00177,Taylor Gentry,Vessel,Nauru,EU,Narcotics,Individual study value already.,Critical,True,False,True,REG-2021-675,2024-07-08,2026-09-07,Active,2025-05-25 12:32:54.652146,2026-04-07 12:32:54.652148
SANC_00178,Charlotte Curry,Individual,Saint Pierre and Miquelon,EU,Cyber Crime,Theory across nothing blue work.,High,False,False,True,REG-2021-648,2025-02-13,2026-08-27,Active,2026-02-08 12:32:54.652330,2026-05-10 12:32:54.652333
SANC_00179,Kimberly Snyder DVM,Vessel,Bermuda,OFAC,Terrorism Financing,Life cover both class learn either control.,High,True,False,True,REG-2022-990,2024-01-07,2025-11-12,Active,2026-02-27 12:32:54.652524,2026-05-17 12:32:54.652527
SANC_00180,Bradley-Todd,Vessel,Saint Vincent and the Grenadines,UKHM,Narcotics,Particularly police if into.,High,False,True,True,REG-2025-429,2024-12-02,2026-12-26,Active,2025-07-11 12:32:54.652761,2026-04-06 12:32:54.652763
SANC_00181,Caldwell-Lopez,Organization,Saint Pierre and Miquelon,UN,Regime Sanctions,Local very according himself.,Critical,True,False,True,REG-2023-308,2024-02-08,2026-04-06,Active,2026-02-11 12:32:54.652977,2026-04-02 12:32:54.652980
SANC_00182,Finley-Turner,Vessel,Falkland Islands (Malvinas),OFAC,Cyber Crime,Activity president realize artist brother fill if.,Critical,False,True,True,REG-2022-437,2024-05-05,,Active,2025-05-19 12:32:54.653194,2026-05-13 12:32:54.653197
SANC_00183,Michele Collins,Vessel,North Korea,UN,Cyber Crime,Police wait happen determine.,Critical,False,False,True,REG-2022-850,2024-06-14,2025-12-04,Active,2025-12-25 12:32:54.653378,2026-03-13 12:32:54.653381
SANC_00184,Hernandez-Adkins,Individual,Antigua and Barbuda,OFAC,Terrorism Financing,Health reduce tree serious soon stay seven quite.,High,True,True,True,REG-2024-240,2025-05-12,2027-01-03,Active,2026-01-31 12:32:54.653598,2026-03-15 12:32:54.653600
SANC_00185,Kelly Rice,Individual,Jamaica,UKHM,Cyber Crime,Back nor article natural measure of.,High,False,False,True,REG-2021-106,2024-08-21,2026-10-16,Active,2026-02-28 12:32:54.653799,2026-06-11 12:32:54.653801
SANC_00186,Bond-Ramos,Organization,Antigua and Barbuda,UN,Terrorism Financing,Response major together knowledge argue.,Critical,True,True,True,REG-2021-636,2023-10-01,,Active,2025-11-28 12:32:54.654026,2026-03-26 12:32:54.654029
SANC_00187,Bryant-Brown,Organization,Saint Pierre and Miquelon,UKHM,Terrorism Financing,Pull final against effort able design authority.,Critical,False,False,True,REG-2025-349,2023-09-18,2025-05-06,Active,2025-10-04 12:32:54.654253,2026-03-18 12:32:54.654256
SANC_00188,"Brown, Mcknight and Michael",Individual,Iran,OFAC,Terrorism Financing,Worry line expert conference.,Critical,False,False,True,REG-2025-587,2024-04-18,,Active,2026-03-02 12:32:54.654533,2026-03-16 12:32:54.654535
SANC_00189,Monica Stuart,Organization,Mayotte,UN,Terrorism Financing,Year him thank trade heart radio.,High,True,True,True,REG-2025-586,2023-09-20,,Active,2026-01-27 12:32:54.654716,2026-03-18 12:32:54.654719
SANC_00190,"Anderson, Dalton and Wilson",Vessel,Antarctica (the territory South of 60 deg S),OFAC,Narcotics,Hotel camera without strong series without leg.,Critical,True,True,True,REG-2025-247,2024-10-09,2027-10-08,Active,2025-08-15 12:32:54.654997,2026-06-04 12:32:54.654999
SANC_00191,James Hall,Vessel,Burundi,UKHM,Cyber Crime,Get every visit right both special information.,Critical,True,True,True,REG-2025-863,2024-11-19,2026-01-12,Active,2026-01-15 12:32:54.655170,2026-04-19 12:32:54.655172
SANC_00192,Alexis Harris,Individual,Philippines,UKHM,Cyber Crime,Order land public the.,High,False,False,True,REG-2024-333,2024-12-24,2027-01-12,Active,2025-07-28 12:32:54.655341,2026-05-21 12:32:54.655344
SANC_00193,Morales and Sons,Vessel,Uganda,OFAC,Cyber Crime,Describe tell argue mean eye staff rule.,High,True,True,True,REG-2023-257,2023-12-09,2026-09-18,Active,2025-12-18 12:32:54.655484,2026-03-11 12:32:54.655487
SANC_00194,Megan Flores,Organization,Saint Vincent and the Grenadines,OFAC,Terrorism Financing,Then worry miss including every.,Critical,False,False,True,REG-2023-204,2024-02-01,,Active,2025-12-01 12:32:54.655652,2026-04-19 12:32:54.655655
SANC_00195,Nancy Thompson,Vessel,Jamaica,UKHM,Terrorism Financing,New another general poor high modern.,High,True,False,True,REG-2025-195,2024-07-24,2026-06-21,Active,2025-08-21 12:32:54.655819,2026-06-12 12:32:54.655821
SANC_00196,Elijah White,Organization,Anguilla,EU,Narcotics,List support feeling remain south trip none.,Critical,True,True,True,REG-2023-408,2024-11-03,,Active,2025-12-22 12:32:54.655981,2026-06-05 12:32:54.655983
SANC_00197,Brandi Sanchez,Organization,Mayotte,UN,Regime Sanctions,Form bad last he movie.,High,False,False,True,REG-2022-838,2025-05-20,2028-01-18,Active,2025-04-25 12:32:54.656143,2026-05-19 12:32:54.656145
SANC_00198,James Jacobs,Individual,Bosnia and Herzegovina,OFAC,Regime Sanctions,Them could seven.,Critical,False,False,True,REG-2024-442,2025-02-08,2027-12-06,Active,2025-05-06 12:32:54.656302,2026-05-27 12:32:54.656304
SANC_00199,Karen Booth,Vessel,Russia,EU,Regime Sanctions,Field training deep couple scientist section.,Critical,True,False,True,REG-2023-398,2024-11-23,2027-09-02,Active,2025-06-28 12:32:54.656463,2026-04-01 12:32:54.656465
SANC_00200,Dominguez Ltd,Organization,Uganda,UN,Regime Sanctions,However dream focus executive letter.,Critical,True,True,True,REG-2025-658,2024-12-15,,Active,2025-02-06 12:32:54.656598,2026-04-04 12:32:54.656600
SANC_00201,Ian Andrade,Vessel,Benin,EU,Regime Sanctions,Better wonder light style trial have including.,Critical,True,False,True,REG-2024-242,2024-09-29,2026-06-03,Active,2025-10-28 12:32:54.656768,2026-03-21 12:32:54.656770
SANC_00202,Charles Green,Organization,Uganda,OFAC,Regime Sanctions,Often individual charge form here street material pressure.,Critical,False,False,True,REG-2025-137,2024-07-28,2026-07-31,Active,2025-03-12 12:32:54.656930,2026-04-06 12:32:54.656932
SANC_00203,Hines-Burns,Individual,Saint Vincent and the Grenadines,EU,Cyber Crime,Leave run goal cause national contain threat.,High,True,False,True,REG-2023-915,2024-10-25,2025-11-04,Active,2026-01-15 12:32:54.657130,2026-05-11 12:32:54.657133
SANC_00204,Kelly Combs,Vessel,Jamaica,EU,Regime Sanctions,War property share include.,Critical,False,False,True,REG-2025-807,2025-06-05,2027-05-24,Active,2026-02-22 12:32:54.657296,2026-04-13 12:32:54.657299
SANC_00205,Michael Smith,Organization,Anguilla,OFAC,Narcotics,Lay art point value tree process administration.,Critical,False,False,True,REG-2024-903,2025-02-18,,Active,2025-07-02 12:32:54.657456,2026-04-30 12:32:54.657458
SANC_00206,Alan Bowen,Organization,Syria,UKHM,Cyber Crime,Within admit spend purpose south travel blood.,High,False,True,True,REG-2021-123,2024-07-06,2027-04-30,Active,2026-01-10 12:32:54.657615,2026-03-19 12:32:54.657617
SANC_00207,Allen PLC,Vessel,Burundi,EU,Narcotics,Education great some bad where learn during.,Critical,False,False,True,REG-2022-916,2023-08-23,2025-02-26,Active,2025-12-01 12:32:54.657756,2026-03-24 12:32:54.657758
SANC_00208,Sutton-Abbott,Organization,Northern Mariana Islands,EU,Regime Sanctions,Behavior here need.,Critical,False,True,True,REG-2022-310,2024-11-03,,Active,2025-03-11 12:32:54.657952,2026-06-05 12:32:54.657954
SANC_00209,Warner Inc,Vessel,Ecuador,UN,Cyber Crime,Suddenly population former with wind thus try.,High,False,True,True,REG-2023-786,2023-07-24,2026-01-14,Active,2025-04-13 12:32:54.658086,2026-05-04 12:32:54.658088
SANC_00210,"Clay, Alvarez and Williams",Vessel,Uganda,OFAC,Cyber Crime,Range exactly myself probably.,Critical,False,True,True,REG-2023-729,2023-11-28,2026-10-16,Active,2025-12-28 12:32:54.658346,2026-05-04 12:32:54.658348
SANC_00211,Alexis Clark,Organization,Saint Vincent and the Grenadines,EU,Cyber Crime,Sell require huge baby.,High,False,False,True,REG-2025-241,2023-10-22,2025-12-28,Active,2025-12-01 12:32:54.658508,2026-04-12 12:32:54.658510
SANC_00212,Knight Group,Vessel,Iran,EU,Narcotics,Forward sense cause write right may window.,Critical,False,True,True,REG-2022-422,2023-10-10,2026-07-05,Active,2026-02-07 12:32:54.658644,2026-04-29 12:32:54.658646
SANC_00213,Hall-Jones,Organization,Falkland Islands (Malvinas),EU,Regime Sanctions,Shoulder western however similar ahead event yeah make.,Critical,False,False,True,REG-2024-827,2023-07-23,2025-12-04,Active,2025-12-11 12:32:54.658846,2026-06-03 12:32:54.658848
SANC_00214,Reynolds-Frazier,Individual,Bosnia and Herzegovina,OFAC,Cyber Crime,Beat peace something require bank child.,High,False,True,True,REG-2024-679,2024-02-28,2026-07-19,Active,2025-05-29 12:32:54.659039,2026-04-09 12:32:54.659041
SANC_00215,Nancy Stewart,Individual,Saint Pierre and Miquelon,UN,Terrorism Financing,Before wall know seven.,Critical,True,False,True,REG-2021-853,2024-11-14,2026-07-25,Active,2025-10-05 12:32:54.659203,2026-06-09 12:32:54.659205
SANC_00216,Jeffrey Hawkins,Organization,Anguilla,UKHM,Terrorism Financing,Impact ago government behavior our foot history.,High,True,False,True,REG-2025-747,2023-08-27,2026-05-18,Active,2025-12-25 12:32:54.659367,2026-05-18 12:32:54.659369
SANC_00217,Maxwell-Hardy,Individual,Antarctica (the territory South of 60 deg S),UN,Cyber Crime,Toward within occur college herself catch feeling.,High,False,False,True,REG-2023-686,2024-01-13,,Active,2025-06-16 12:32:54.659554,2026-03-19 12:32:54.659556
SANC_00218,Jackson LLC,Individual,Mayotte,OFAC,Cyber Crime,Feel site guess want result many.,High,True,True,True,REG-2022-828,2024-06-07,2026-02-15,Active,2025-02-10 12:32:54.659687,2026-03-19 12:32:54.659689
SANC_00219,Chad Smith,Individual,Antarctica (the territory South of 60 deg S),UN,Regime Sanctions,Forward per sound forget friend spring.,Critical,False,True,True,REG-2021-512,2024-09-06,2026-06-17,Active,2025-03-16 12:32:54.659839,2026-04-27 12:32:54.659841
SANC_00220,Brandy Flores,Organization,Philippines,OFAC,Terrorism Financing,Look concern huge five same.,Critical,False,True,True,REG-2025-507,2025-03-02,,Active,2025-07-30 12:32:54.659995,2026-05-17 12:32:54.659997
SANC_00221,Rachael Nguyen,Organization,Bosnia and Herzegovina,UN,Narcotics,Staff hotel box nor or.,Critical,False,True,True,REG-2021-201,2024-09-18,2027-01-01,Active,2026-02-26 12:32:54.660150,2026-05-29 12:32:54.660152
SANC_00222,"Saunders, Johnson and Acosta",Individual,Benin,UKHM,Terrorism Financing,Just fact realize standard somebody.,Critical,True,True,True,REG-2023-262,2024-07-16,2026-04-22,Active,2026-01-18 12:32:54.660398,2026-03-22 12:32:54.660400
SANC_00223,Mr. David Hopkins DDS,Individual,Saint Vincent and the Grenadines,EU,Terrorism Financing,Available wrong look husband media turn.,Critical,False,True,True,REG-2024-771,2024-04-07,,Active,2026-01-17 12:32:54.660570,2026-06-13 12:32:54.660572
SANC_00224,Rachel Ward,Individual,Falkland Islands (Malvinas),EU,Regime Sanctions,Order trial body eat professor coach partner.,High,True,False,True,REG-2021-980,2024-10-30,2026-03-14,Active,2025-07-05 12:32:54.660735,2026-06-04 12:32:54.660737
SANC_00225,Maria Rasmussen,Individual,Syria,OFAC,Terrorism Financing,Whole involve action else member million.,Critical,False,False,True,REG-2022-491,2024-07-29,2025-12-12,Active,2025-04-12 12:32:54.660895,2026-03-19 12:32:54.660897
SANC_00226,Jill Myers,Vessel,Antarctica (the territory South of 60 deg S),OFAC,Narcotics,Real character young lot far turn beat story.,Critical,False,True,True,REG-2022-521,2024-08-10,2026-11-06,Active,2025-11-15 12:32:54.661052,2026-06-02 12:32:54.661054
SANC_00227,Collins-Gibson,Individual,Saint Vincent and the Grenadines,UKHM,Cyber Crime,Miss give best reveal laugh.,Critical,False,True,True,REG-2022-383,2024-11-28,2026-08-09,Active,2025-05-27 12:32:54.661239,2026-03-29 12:32:54.661241
SANC_00228,Patrick Inc,Vessel,Bosnia and Herzegovina,OFAC,Cyber Crime,Support possible quality.,High,True,False,True,REG-2023-761,2023-08-02,,Active,2025-11-04 12:32:54.661369,2026-04-11 12:32:54.661372
SANC_00229,Mrs. Carrie Moore,Individual,Nauru,OFAC,Terrorism Financing,Interview left something picture control price how.,Critical,False,True,True,REG-2024-981,2023-10-11,2025-12-14,Active,2025-08-31 12:32:54.661543,2026-04-05 12:32:54.661545
SANC_00230,Cole Group,Organization,Anguilla,OFAC,Terrorism Financing,Above Democrat everything region somebody officer.,High,False,True,True,REG-2021-161,2024-12-03,2027-01-14,Active,2025-06-20 12:32:54.661683,2026-05-08 12:32:54.661685
SANC_00231,"Lopez, Nguyen and Ellis",Vessel,Mayotte,UKHM,Regime Sanctions,Provide majority whole finish home.,High,True,False,True,REG-2021-417,2025-01-17,,Active,2025-11-22 12:32:54.661932,2026-05-25 12:32:54.661935
SANC_00232,Bailey Group,Organization,Antarctica (the territory South of 60 deg S),OFAC,Cyber Crime,Common purpose song try opportunity public finish draw.,Critical,True,True,True,REG-2022-188,2024-03-26,2025-07-22,Active,2025-07-17 12:32:54.662068,2026-03-27 12:32:54.662070
SANC_00233,Steele-Dixon,Organization,North Korea,EU,Terrorism Financing,Others offer institution main Mr try.,High,True,True,True,REG-2022-608,2023-09-07,2026-02-23,Active,2025-06-15 12:32:54.662255,2026-03-13 12:32:54.662257
SANC_00234,Christopher Roberts,Organization,Falkland Islands (Malvinas),UN,Terrorism Financing,Fire late approach grow.,High,False,False,True,REG-2023-636,2025-04-23,,Active,2025-03-07 12:32:54.662411,2026-04-01 12:32:54.662414
SANC_00235,Lee Group,Organization,Benin,UN,Terrorism Financing,Measure manager range indeed style major bar.,Critical,True,False,True,REG-2022-361,2023-06-20,2026-01-27,Active,2025-03-26 12:32:54.662539,2026-03-13 12:32:54.662541
