customer_id,customer_name,email,phone_number,account_number,date_of_birth,gender,account_type,account_open_date,account_age_days,nationality,country,city,address,occupation,annual_income,kyc_status,customer_risk_rating,previous_fraud_flag,fraud_incident_count,created_at,updated_at
CUST_00456,Aaron Little,nunezsherry@example.com,2373564078308,GB88HBYM97899951454983,1971-05-21,Female,Savings,2024-12-18,543,Uganda,Belgium,Paulview,"8867 Jones Points Suite 711, Torreschester, AZ 46519",Translator,110018.51,Pending,Medium,False,0,2024-12-18 12:32:54.876427,2026-06-01 12:32:54.876429
CUST_00457,Christine Torres,gordonsabrina@example.net,3920025856533,GB40YPWP73031678719261,1968-11-01,Other,Premium,2025-05-12,398,Mexico,Liberia,North Melissa,"54550 Wendy Hill, New Victoriaton, TN 74371",Theatre director,93711.04,Verified,Medium,False,0,2025-05-12 12:32:54.876819,2026-06-12 12:32:54.876820
CUST_00458,Laura Crawford,gyoung@example.com,4616303438300,GB90ASCJ35294930741799,2006-01-16,Other,Premium,2025-12-19,177,Isle of Man,Germany,Robertfurt,"351 Moore Junction Apt. 756, North Gabrielbury, AZ 17493",Environmental manager,206197.29,Failed,Low,False,0,2025-12-19 12:32:54.877206,2026-05-20 12:32:54.877207
CUST_00459,Jaime Manning,gcastaneda@example.org,1589041828051,GB38NMNB81239278844790,1982-03-23,Other,Business,2025-11-10,216,Hong Kong,South Georgia and the South Sandwich Islands,South Christopher,"584 Turner Bridge Apt. 248, West Amanda, MP 51997","Engineer, aeronautical",42390.51,Verified,Low,False,0,2025-11-10 12:32:54.877578,2026-05-31 12:32:54.877579
CUST_00460,Joel Murray,michael31@example.org,2669141939606,GB23CAIO18911992569247,1971-03-26,Female,Checking,2025-01-04,526,Micronesia,Paraguay,West Bryan,"41318 Daniel Walks Apt. 405, Lake Janeburgh, MD 83886",Commercial art gallery manager,73963.08,Verified,Medium,False,0,2025-01-04 12:32:54.877937,2026-06-11 12:32:54.877938
CUST_00461,April Collins,shawrobert@example.net,0671487831031,GB78IZZL64572275794074,1947-03-04,Male,Premium,2023-08-21,1028,Croatia,Togo,Bakershire,"93391 Phillip Ridges Suite 126, Chadfurt, AK 29880",Diplomatic Services operational officer,46328.4,Verified,Low,False,0,2023-08-21 12:32:54.878342,2026-05-27 12:32:54.878343
CUST_00462,Heather Bentley,baileysara@example.com,1010896546125,GB13HMBM40047486794869,1996-11-17,Prefer not to say,Business,2023-07-19,1061,Nauru,Faroe Islands,Zacharymouth,"1007 Smith Cliffs, Tuckerbury, SD 63477",Intelligence analyst,150651.36,Pending,Low,False,0,2023-07-19 12:32:54.878760,2026-06-13 12:32:54.878761
CUST_00463,Craig Harris,wallacedakota@example.org,1960049021444,GB31CZLK96743338496552,1959-11-13,Male,Premium,2024-04-09,796,Botswana,Lesotho,Port Jasonbury,"49992 Sims Keys, Lake Paul, DE 97454",Visual merchandiser,106879.65,Pending,Low,False,0,2024-04-09 12:32:54.879158,2026-05-26 12:32:54.879160
CUST_00464,Cynthia Vang,suzannebooth@example.com,4872385865392,GB23PVZM87141349317967,2004-06-30,Prefer not to say,Savings,2023-10-19,969,Jersey,Albania,Michaelville,"7921 Paul Junction, South Heidishire, OH 80763",Emergency planning/management officer,178898.71,Verified,Low,False,0,2023-10-19 12:32:54.879548,2026-05-29 12:32:54.879549
CUST_00465,Dennis Turner,lorinichols@example.net,0145570393427,GB43WDXR66925529050926,2007-07-02,Other,Checking,2026-01-17,148,Albania,Australia,Port Susanville,"56161 Lee Green, Tammyhaven, CO 18761",Chartered loss adjuster,161410.41,Verified,Low,False,0,2026-01-17 12:32:54.879961,2026-06-07 12:32:54.879962
CUST_00466,Michael Hawkins,dianalee@example.com,9908672331044,GB16QDPV73655619221882,2000-10-24,Male,Checking,2025-08-28,290,Angola,Isle of Man,Port Christopher,"1761 Maria Drives Apt. 641, Lawsonchester, NY 25309",Investment analyst,86091.78,Verified,Low,False,0,2025-08-28 12:32:54.880371,2026-05-26 12:32:54.880373
CUST_00467,Andrea Abbott,phill@example.org,9193252826712,GB81MTHO94999522529644,1964-06-06,Female,Savings,2025-12-09,187,Mali,Fiji,Port Sandra,"111 Logan Forges Apt. 064, New Jasminetown, MD 74154",Restaurant manager,185072.57,Failed,Low,False,0,2025-12-09 12:32:54.880756,2026-05-26 12:32:54.880757
CUST_00468,Emily Bailey,wiserenee@example.net,7879025912046,GB17HOFD62660323584180,1956-06-27,Male,Business,2023-10-21,967,Ghana,Guatemala,Mcdonaldbury,"579 Gallagher Cliff, West Jennifer, KY 89916",Chartered certified accountant,118234.35,Verified,Low,False,0,2023-10-21 12:32:54.881168,2026-05-24 12:32:54.881169
CUST_00469,Daniel Myers,tsmith@example.net,2567611258423,GB57GAZA80563082924828,1974-10-30,Other,Business,2021-10-23,1695,United States of America,Taiwan,Port Daniel,"27365 Gardner Drive, North Thomas, AL 08896",Warehouse manager,172595.04,Verified,Low,False,0,2021-10-23 12:32:54.881533,2026-05-31 12:32:54.881534
CUST_00470,Edward Gardner,maria16@example.net,7963651295551,GB07VWAA51081948422623,1988-12-04,Prefer not to say,Checking,2023-08-29,1020,American Samoa,Cote d'Ivoire,Smithmouth,"0283 Janice Field, Feliciaview, ID 60387",Lawyer,222606.21,Failed,Low,False,0,2023-08-29 12:32:54.881891,2026-05-26 12:32:54.881892
CUST_00471,Veronica Saunders,melissacastro@example.net,6631669687403,GB34GAIL44106166497008,1963-07-23,Prefer not to say,Premium,2025-06-01,378,Solomon Islands,Saint Pierre and Miquelon,Andreaville,"6429 Greer Extension, New Davidville, DE 47511",Accounting technician,235547.47,Failed,Medium,False,0,2025-06-01 12:32:54.882288,2026-05-17 12:32:54.882290
CUST_00472,Leonard Shaffer,ugarcia@example.org,5255232280588,GB27GOUO43540476253950,1994-01-23,Prefer not to say,Savings,2023-01-05,1256,Benin,Brazil,Kimberlymouth,"77888 Richard Forges Apt. 748, East Andrewstad, AS 70447","Runner, broadcasting/film/video",140122.0,Verified,Low,False,0,2023-01-05 12:32:54.882654,2026-06-09 12:32:54.882655
CUST_00473,Kaitlin Copeland,tjones@example.org,9355459205596,GB55OKOP99113798304576,2006-08-29,Other,Business,2021-06-25,1815,Kenya,Tunisia,Markville,"89589 Buck Camp Apt. 522, Port Jamiefurt, VT 68879","Therapist, nutritional",114359.86,Verified,Medium,False,0,2021-06-25 12:32:54.883037,2026-06-07 12:32:54.883039
CUST_00474,Thomas Gonzalez,vreynolds@example.org,8989930746113,GB02XSTY79927156033878,2001-01-05,Other,Premium,2025-04-09,431,Philippines,Guinea,New Michael,"184 Tanya Mountain Suite 309, Lake Adambury, NM 77490",Higher education careers adviser,168589.81,Verified,Medium,False,0,2025-04-09 12:32:54.883399,2026-05-25 12:32:54.883400
CUST_00475,Dr. Terri Valdez,kimberly57@example.net,4410769262654,GB63UHJY75916043598398,1966-03-15,Female,Savings,2024-06-23,721,Niue,Northern Mariana Islands,South Lisashire,"Unit 5857 Box 8375, DPO AA 87794",Sub,54491.32,Verified,Low,False,0,2024-06-23 12:32:54.883677,2026-05-19 12:32:54.883678
CUST_00476,Eric Colon,erica73@example.org,1776135007883,GB61MSFE33854033699952,2005-07-20,Prefer not to say,Business,2021-10-20,1698,Grenada,Pitcairn Islands,Lake Jacobland,"653 Stephen Island, Lisaport, RI 59547","Designer, furniture",148759.75,Pending,Low,False,0,2021-10-20 12:32:54.884018,2026-05-24 12:32:54.884019
CUST_00477,Chelsea Schmitt,josephfreeman@example.com,9509355557020,GB11BNDP41364459476121,1980-03-01,Female,Checking,2022-09-27,1356,Egypt,Vanuatu,Lake Dylantown,"76122 Rebecca Plains Apt. 056, Justinside, UT 46730",Fish farm manager,82723.75,Verified,Low,False,0,2022-09-27 12:32:54.884421,2026-05-19 12:32:54.884422
CUST_00478,Jacqueline Nguyen,beverly02@example.com,5607778943327,GB56NGSX90460082369626,2001-07-05,Female,Savings,2024-10-01,621,Mongolia,Andorra,Lake Isaiah,"5061 Mejia Camp Suite 701, Erikaburgh, AZ 07817","Engineer, maintenance (IT)",241670.98,Pending,Low,False,0,2024-10-01 12:32:54.884789,2026-06-12 12:32:54.884790
CUST_00479,Eric Johnson,kgreene@example.org,2183339192969,GB64EDAK30712260082283,1986-07-20,Male,Premium,2024-04-27,778,Kenya,San Marino,Hunterton,"8872 Bryan Fields Apt. 280, East Robertshire, OH 07449","Horticulturist, amenity",158367.94,Verified,Low,False,0,2024-04-27 12:32:54.885154,2026-05-16 12:32:54.885155
CUST_00480,Holly Riley,joynelson@example.com,9606472452573,GB06OROW47788407094657,1974-12-10,Male,Business,2022-09-20,1363,Singapore,Trinidad and Tobago,South Christopherhaven,"84268 Laura Dale Apt. 616, Davidtown, AL 45275","Engineer, building services",236927.29,Verified,Low,False,0,2022-09-20 12:32:54.885550,2026-06-10 12:32:54.885551
CUST_00481,Jose Coleman,nortoncharles@example.net,6479512798312,GB29YYIE85354160199198,1988-05-07,Male,Premium,2025-09-15,272,Moldova,Angola,Smithville,"1520 Mcdonald Cove Apt. 740, Jeremychester, OH 76389",Microbiologist,134183.75,Verified,Low,False,0,2025-09-15 12:32:54.886019,2026-05-25 12:32:54.886021
CUST_00482,Jody Hernandez,robert05@example.org,0900701785020,GB79LBEL49723920102975,2002-06-07,Other,Premium,2025-01-18,512,Somalia,Netherlands,Adamsmouth,"396 Larson Summit Suite 442, Edwardview, TN 85494",Diagnostic radiographer,211436.86,Pending,Medium,False,0,2025-01-18 12:32:54.886397,2026-05-21 12:32:54.886399
CUST_00483,Duane Bailey,scottwilliams@example.net,1337937669976,GB07RDXV60855717490584,1984-03-21,Prefer not to say,Checking,2021-09-21,1727,India,Maldives,West Joshuaton,"8624 Emily Mills, Josephtown, OK 81398",Technical brewer,53183.92,Verified,Low,False,0,2021-09-21 12:32:54.886790,2026-06-05 12:32:54.886792
CUST_00484,David Hubbard,dustin79@example.org,1108518466898,GB19VXKT32135961830734,1989-02-13,Other,Savings,2024-03-11,825,Thailand,Martinique,Port Billberg,"2597 Alan Vista Suite 482, Morseside, VI 13867",Travel agency manager,132782.47,Verified,Medium,False,0,2024-03-11 12:32:54.887152,2026-06-10 12:32:54.887153
CUST_00485,Peter Campbell,chelsea84@example.com,6042937178472,GB05CINC72758045292676,1984-06-28,Prefer not to say,Business,2022-02-21,1574,Macao,Maldives,Lawrenceside,"4458 Stephenson Trace Suite 134, North Samanthaberg, VA 76685","Engineer, production",177029.84,Verified,Low,False,0,2022-02-21 12:32:54.887534,2026-06-02 12:32:54.887536
CUST_00486,April Murphy,dwhite@example.com,9346389012484,GB17ZJPT36561156862230,2006-04-25,Other,Premium,2023-06-30,1080,Sudan,Lao People's Democratic Republic,Lake Robertview,"16022 Reid Hills Apt. 303, Horneburgh, AS 85772",Regulatory affairs officer,24847.07,Failed,Low,False,0,2023-06-30 12:32:54.887931,2026-05-18 12:32:54.887932
CUST_00487,Matthew Mitchell,wbrennan@example.com,1121380782878,GB67YZBM61545985866356,1965-12-29,Male,Checking,2021-10-12,1706,Syrian Arab Republic,French Polynesia,New Sarahburgh,"2128 Reynolds Canyon, Maryview, MS 77745",Trading standards officer,78186.07,Pending,Low,False,0,2021-10-12 12:32:54.888302,2026-05-24 12:32:54.888304
CUST_00488,Joshua Zamora,shane05@example.org,3132988712320,GB66GNMQ64277862685272,1978-10-16,Other,Savings,2024-01-14,882,Saint Vincent and the Grenadines,Honduras,Lake Johntown,"8347 Sue Avenue Suite 283, West Dana, MI 99380","Merchandiser, retail",143029.46,Verified,Low,False,0,2024-01-14 12:32:54.888649,2026-06-01 12:32:54.888651
CUST_00489,Jeffery Lee,micheleyork@example.com,0045358597302,GB72YOHX22857042402555,1963-09-29,Prefer not to say,Premium,2023-10-24,964,Isle of Man,Mali,New Laura,"041 Robert Point Apt. 596, Ricardomouth, IN 69660","Nurse, adult",89204.27,Verified,High,True,3,2023-10-24 12:32:54.889035,2026-06-07 12:32:54.889036
CUST_00490,Mrs. Lisa Phillips,zachary46@example.com,3229124895587,GB25WOAA62394599426407,1971-06-11,Female,Business,2025-08-03,315,North Macedonia,Moldova,Jamieland,"39801 Jennifer Parkways, Davisfurt, FL 71843",Environmental manager,165211.12,Pending,Low,False,0,2025-08-03 12:32:54.889392,2026-06-05 12:32:54.889393
CUST_00491,Marcus Flores,johnsonemily@example.org,3374356702772,GB67QYOC56596957945759,1967-01-28,Prefer not to say,Business,2022-09-01,1382,Montenegro,Heard Island and McDonald Islands,Anthonymouth,"629 Scott Hills, Nancyport, MH 10240","Surveyor, land/geomatics",189496.65,Verified,Medium,False,0,2022-09-01 12:32:54.889778,2026-05-31 12:32:54.889779
CUST_00492,Christopher Edwards,douglas07@example.net,1651192145744,GB74KEBZ30276947308824,2005-05-15,Male,Checking,2022-07-20,1425,Comoros,Swaziland,Feliciabury,"44029 Yolanda Mews, West Dawn, WY 03391",Teaching laboratory technician,180650.9,Failed,Low,False,0,2022-07-20 12:32:54.890118,2026-06-02 12:32:54.890119
CUST_00493,Mitchell Carson,wardmaria@example.org,7959900479412,GB40ZUHE54601891134348,1990-03-09,Other,Business,2022-09-06,1377,Lebanon,Bangladesh,East Carolyn,"276 Miller Park Apt. 421, East Anthonyburgh, RI 11814","Engineer, electronics",179898.32,Verified,Medium,False,0,2022-09-06 12:32:54.890519,2026-05-24 12:32:54.890521
CUST_00494,Amanda Roberts DVM,martinalicia@example.net,8881966452319,GB57DVSS08213356831723,1993-05-09,Prefer not to say,Checking,2023-12-02,925,Turkmenistan,Tokelau,Burnsport,"Unit 1710 Box 3891, DPO AP 15594",Risk manager,20707.43,Verified,Medium,False,0,2023-12-02 12:32:54.890862,2026-06-04 12:32:54.890863
CUST_00495,Andrew Li,rodriguezjennifer@example.org,3449560714876,GB75LBWP75257231631603,1987-03-02,Male,Savings,2025-05-08,402,Norway,Macao,North Deniseton,"39963 Roger Ways Suite 005, Richardfurt, MO 90471",Trade union research officer,56299.16,Failed,Medium,False,0,2025-05-08 12:32:54.891255,2026-05-20 12:32:54.891256
CUST_00496,Victoria Wright,fbrown@example.org,8009714086332,GB03GJGA65874488839237,1966-07-23,Female,Business,2022-08-28,1386,Saint Martin,Albania,Lopezhaven,"258 Newton Knolls Suite 139, New Stephanietown, IL 41240","Scientist, physiological",202307.73,Verified,Low,False,0,2022-08-28 12:32:54.891656,2026-05-29 12:32:54.891657
CUST_00497,Cynthia Simpson,amyburns@example.com,2380043647584,GB74NNZI86741637120631,1974-04-07,Female,Premium,2025-09-08,279,Guatemala,Tuvalu,New Scott,"5840 Daniel Trail, Johnnyland, MN 58095","Editor, magazine features",59900.18,Failed,Low,False,0,2025-09-08 12:32:54.892042,2026-05-19 12:32:54.892044
CUST_00498,Michelle Warner,jonesamber@example.org,4603611892605,GB10KKWU46542683684377,1951-02-02,Male,Business,2024-02-15,850,Ethiopia,Sri Lanka,East Kellyview,"5956 Johnson Fort Apt. 119, Schneiderberg, FL 65583",Dealer,104547.9,Pending,Low,False,0,2024-02-15 12:32:54.892457,2026-05-18 12:32:54.892458
CUST_00499,Jamie Matthews,gloria17@example.net,6838509570934,GB48AYWT91650811364034,1996-11-15,Female,Savings,2026-02-25,109,Niue,El Salvador,Jacobfort,"62795 Walter Crossing, Lisastad, KS 37867",Video editor,238065.12,Failed,Medium,False,0,2026-02-25 12:32:54.892817,2026-05-25 12:32:54.892819
CUST_00500,Gary Taylor,pollardkaren@example.com,6275280016173,GB28IJOS45923516383264,2002-09-30,Male,Business,2025-02-17,482,Malaysia,New Caledonia,Higginston,"78129 Fields Junction Suite 613, Port Josephshire, ME 73827",Herbalist,65601.23,Verified,Low,False,0,2025-02-17 12:32:54.893236,2026-06-01 12:32:54.893237
CUST_00501,Donna Garrett,lawrencebell@example.org,3728756798130,GB65ENKM47711588218708,1995-03-31,Other,Checking,2021-11-21,1666,Fiji,Barbados,South Jessicaville,"14644 Marquez Common Apt. 983, Port Barbarastad, AS 40272",Drilling engineer,40484.09,Verified,Low,False,0,2021-11-21 12:32:54.893645,2026-05-26 12:32:54.893647
CUST_00502,Thomas Lewis,tara23@example.com,4877007881253,GB20FKDF18082267990966,1971-05-28,Prefer not to say,Business,2025-01-17,513,Andorra,Cameroon,Wardborough,"571 Parker Trace, North Kayla, AL 02319",Energy engineer,210269.21,Pending,Low,False,0,2025-01-17 12:32:54.894013,2026-06-06 12:32:54.894015
CUST_00503,Alexandra Sherman,griffinlisa@example.com,8866932070983,GB36IQIT26748762965074,1987-11-11,Female,Premium,2024-10-22,600,Ethiopia,Sudan,Randallmouth,"5419 Wayne Mission Suite 779, Adamton, ID 40783","Lecturer, further education",86231.25,Pending,Low,False,0,2024-10-22 12:32:54.894410,2026-06-09 12:32:54.894411
CUST_00504,Amy Kim,randyfrey@example.org,3264525733090,GB46OYYI06351685224767,1968-08-22,Female,Checking,2025-03-18,453,Brunei Darussalam,Guam,South Kathleen,"53669 James Park, Hallview, DC 20089",Site engineer,248897.71,Verified,Medium,False,0,2025-03-18 12:32:54.894812,2026-05-23 12:32:54.894813
CUST_00505,Caitlin Potts,stevenwoodard@example.org,2259310337008,GB29WSJE34037043333188,1958-09-18,Female,Business,2026-02-02,132,Fiji,Haiti,Waltersland,"047 Scott Ramp Suite 176, Fernandezfurt, LA 48935",Marketing executive,202266.61,Verified,Low,False,0,2026-02-02 12:32:54.895226,2026-06-05 12:32:54.895227
CUST_00506,Melissa Davis,iwade@example.org,9264053273968,GB10QLTG42883903979978,1999-10-16,Prefer not to say,Checking,2022-12-16,1276,Philippines,Croatia,Lake Nathanbury,"655 Erin Stream Apt. 250, Grahamhaven, MO 84111",Animator,105016.68,Pending,Low,False,0,2022-12-16 12:32:54.895604,2026-06-13 12:32:54.895605
CUST_00507,William Snyder,tdavis@example.net,3289591038524,GB71EPMF21559637439639,1983-06-27,Other,Business,2023-06-07,1103,Nicaragua,Guadeloupe,Adrianside,"465 Osborne Shoal Suite 317, New Tracyton, AR 20111","Chemist, analytical",177976.06,Pending,Medium,False,0,2023-06-07 12:32:54.895980,2026-05-31 12:32:54.895981
CUST_00508,Robert Mcdonald,omarbennett@example.net,5673223487493,GB55TCNV60191090488660,1992-07-24,Other,Savings,2021-07-11,1799,Cote d'Ivoire,Togo,South Kyle,"PSC 7893, Box 7859, APO AA 83089",Health service manager,41914.27,Verified,Low,False,0,2021-07-11 12:32:54.896295,2026-06-03 12:32:54.896296
CUST_00509,Rebecca Buchanan DDS,greenetyler@example.com,5810457346694,GB81IPZG38780528905665,2003-04-24,Prefer not to say,Premium,2021-11-24,1663,Benin,Micronesia,South Amy,"PSC 7719, Box 8883, APO AA 36341",Financial trader,249250.07,Failed,Medium,False,0,2021-11-24 12:32:54.896611,2026-05-21 12:32:54.896613
CUST_00510,Larry Powell,christine80@example.com,5023089964692,GB21IHJY35486952121560,1997-04-09,Male,Premium,2025-06-17,362,Madagascar,Korea,North Adrianaton,"9466 Rebecca Radial Apt. 376, Scottmouth, NE 96793",Television floor manager,136044.66,Pending,Low,False,0,2025-06-17 12:32:54.896966,2026-06-01 12:32:54.896967
CUST_00511,Angela Miller,darrellmorgan@example.org,5586819004158,GB19THGG52866013855002,1982-05-18,Female,Savings,2022-01-19,1607,Solomon Islands,Timor-Leste,Leehaven,"24571 Rhonda Points, South Julieland, PA 39193",Translator,153511.99,Verified,Low,False,0,2022-01-19 12:32:54.897366,2026-05-28 12:32:54.897368
CUST_00512,Chelsey Morales,barry55@example.org,9396871867170,GB48RAUJ92932850719612,2006-02-09,Other,Business,2024-03-30,806,Cyprus,Cote d'Ivoire,North Kathryn,"20940 Sherry Views Apt. 717, Coxside, MI 51010","Designer, fashion/clothing",50341.49,Verified,Medium,False,0,2024-03-30 12:32:54.897738,2026-05-28 12:32:54.897739
CUST_00513,Adam Ross,vaughnpaula@example.org,2030695165712,GB36DDRN01811239933025,1967-12-15,Other,Savings,2024-12-21,540,Tunisia,Samoa,Carpenterberg,"14596 Megan Prairie, Schultzshire, WV 53527",Sports development officer,92052.01,Verified,Low,False,0,2024-12-21 12:32:54.898148,2026-05-17 12:32:54.898149
CUST_00514,Andre Martin,thomasbrandon@example.org,0816418044608,GB64WCWT71408346954495,1947-05-01,Other,Premium,2021-09-07,1741,Iraq,Algeria,Mariahaven,"745 Reynolds Point, Lake Christine, ND 46164","Teacher, music",233034.52,Verified,Low,False,0,2021-09-07 12:32:54.898544,2026-05-25 12:32:54.898545
CUST_00515,Mr. William Miller,elizabethbarrett@example.com,7762538476691,GB24TZLG01647286174685,1982-02-22,Other,Premium,2024-08-30,653,American Samoa,Burkina Faso,Andersonmouth,"USS Martinez, FPO AA 51218","Copywriter, advertising",120228.33,Verified,Low,False,0,2024-08-30 12:32:54.898912,2026-05-21 12:32:54.898913
CUST_00516,Jessica Tate,candice24@example.com,7016562774021,GB29LPEG12524235256008,1965-09-04,Female,Business,2025-03-25,446,Taiwan,Mali,Carolineland,"0520 Odonnell Forks, Jamesland, ID 94740",Commissioning editor,32241.1,Verified,Low,False,0,2025-03-25 12:32:54.899269,2026-06-06 12:32:54.899270
CUST_00517,Jason Murphy,keithhernandez@example.org,1091294431414,GB70AZRZ78343779824021,2003-11-30,Prefer not to say,Premium,2023-12-25,902,Japan,Venezuela,East Christopher,"100 Hernandez Inlet, South Maurice, NH 68569",Warehouse manager,57617.64,Pending,Low,False,0,2023-12-25 12:32:54.899664,2026-06-10 12:32:54.899666
CUST_00518,Daniel Cook,shayes@example.com,6348882372544,GB80XFEU53511788280503,1961-04-24,Prefer not to say,Savings,2025-02-28,471,Haiti,Denmark,New Suzanne,"6766 Erickson Place Apt. 887, Manuelhaven, NV 10859","Conservation officer, nature",121549.53,Failed,Low,False,0,2025-02-28 12:32:54.900043,2026-05-30 12:32:54.900044
CUST_00519,Daniel Sutton,jenniferprice@example.com,1526210741443,GB20AUDA61445299645744,2004-02-21,Female,Savings,2021-09-20,1728,Croatia,Bangladesh,Davisville,"33497 Cindy Ville Suite 010, Lake Jamieport, IN 39100",Illustrator,100408.99,Verified,Low,False,0,2021-09-20 12:32:54.900447,2026-06-08 12:32:54.900448
CUST_00520,Patrick Daniels MD,usims@example.net,7860215992794,GB76GONH82749033122239,1965-09-14,Other,Checking,2024-05-25,750,Moldova,Armenia,Smithmouth,"8368 Collins Mountains, Scottmouth, AK 29491",Operational researcher,154215.9,Verified,Medium,False,0,2024-05-25 12:32:54.900849,2026-05-20 12:32:54.900851
CUST_00521,Vicki Gomez,smithtammy@example.com,2821282193868,GB13FPRZ47264393304596,1981-05-10,Prefer not to say,Savings,2023-05-05,1136,Panama,Senegal,South Richardfurt,"531 James Shoal Suite 358, Bethside, CO 15242","Scientist, research (life sciences)",76616.21,Pending,Medium,False,0,2023-05-05 12:32:54.901239,2026-06-10 12:32:54.901241
CUST_00522,Dr. Heather Moore,howard06@example.net,7817048364811,GB11WNXK95585942193793,2003-07-02,Male,Premium,2024-09-07,645,Cote d'Ivoire,Serbia,Leefurt,"76768 Alvarez Lakes Apt. 586, East Marthaport, CO 64139",Furniture designer,176701.84,Verified,Low,False,0,2024-09-07 12:32:54.901625,2026-06-02 12:32:54.901627
CUST_00523,Gregory Schroeder,choidenise@example.com,6723399076150,GB46BDCC39154804423647,1984-05-31,Male,Premium,2026-05-12,33,Senegal,Belarus,Victoriatown,"64790 Combs Union Apt. 573, South Shawnshire, MS 61028",Exercise physiologist,55368.36,Verified,Low,False,0,2026-05-12 12:32:54.902036,2026-05-18 12:32:54.902038
CUST_00524,Andrew Lowe,williamshoward@example.org,2643205869972,GB39ILTP15579327701154,1988-02-26,Prefer not to say,Business,2023-05-09,1132,Bhutan,Syrian Arab Republic,Loweborough,"609 Romero Lodge, Websterton, WV 69149",Lobbyist,164522.05,Verified,Medium,False,0,2023-05-09 12:32:54.902454,2026-05-23 12:32:54.902455
CUST_00525,Todd Mason,latkins@example.com,3644702632767,GB12VNZY59645876694947,1992-05-11,Male,Business,2024-10-05,617,Guernsey,Guinea,West Melissa,"PSC 5024, Box 0537, APO AA 22737",Tourism officer,94730.56,Failed,High,True,2,2024-10-05 12:32:54.902739,2026-06-07 12:32:54.902740
CUST_00526,Denise Decker,oedwards@example.net,5037548078053,GB03RGGX85693291369648,1948-02-26,Other,Premium,2024-08-19,664,Uruguay,Falkland Islands (Malvinas),South Jeffreyborough,"50632 Roberson Island Apt. 026, Zacharyside, NV 83291",Television camera operator,203573.8,Verified,Medium,False,0,2024-08-19 12:32:54.903118,2026-05-25 12:32:54.903119
CUST_00527,Eddie Foster,deborah46@example.com,3327399741592,GB88ZBWY94101027607819,1966-02-09,Prefer not to say,Premium,2023-07-29,1051,India,French Southern Territories,Brittanymouth,"83306 Joseph Forge Suite 754, Riceborough, PR 45248",Advice worker,60942.48,Pending,Low,False,0,2023-07-29 12:32:54.903477,2026-06-13 12:32:54.903479
CUST_00528,Mary Mack,robertlopez@example.com,6875670718129,GB05FHXM13912377459984,2005-12-05,Female,Business,2026-02-06,128,Bosnia and Herzegovina,Reunion,East Tyrone,"USCGC Smith, FPO AP 66695","Administrator, arts",199283.29,Verified,Medium,False,0,2026-02-06 12:32:54.903828,2026-05-20 12:32:54.903830
CUST_00529,Andrew Lang,xkirk@example.org,6407078384784,GB47QGZA34857365404492,1975-08-23,Female,Savings,2023-11-09,948,Malaysia,Azerbaijan,East Davidmouth,"643 Ronnie Summit, Juliehaven, MP 35494",Games developer,88665.73,Pending,Medium,False,0,2023-11-09 12:32:54.904177,2026-05-19 12:32:54.904178
CUST_00530,Krista Hopkins,wendy93@example.org,2075605269901,GB71XLFG02999663309235,1998-12-25,Female,Premium,2026-05-03,42,Iran,Guinea,Tanyabury,"4027 Sandra Burg, East Michellestad, IL 12745","Surveyor, insurance",173069.67,Verified,Medium,False,0,2026-05-03 12:32:54.904524,2026-06-07 12:32:54.904525
CUST_00531,Alex Anderson,beckamanda@example.net,6820481093054,GB90QJWO38577973982455,1960-05-12,Prefer not to say,Business,2026-04-02,73,Switzerland,Bosnia and Herzegovina,Micheleside,"382 Frederick Walk, New Michael, CT 66619",Lobbyist,81750.26,Failed,Low,False,0,2026-04-02 12:32:54.904927,2026-06-11 12:32:54.904928
CUST_00532,Matthew Jennings,rogersmatthew@example.org,0819695448761,GB49VZKA48849150892446,1990-04-19,Other,Checking,2022-05-10,1496,Armenia,Dominica,Anthonychester,"5935 Romero Club Apt. 822, Gonzalesmouth, ME 59093",Production engineer,119844.36,Pending,Low,False,0,2022-05-10 12:32:54.905339,2026-06-12 12:32:54.905340
CUST_00533,Denise Andrews,mitchellsuarez@example.org,3872493797900,GB21PBWJ55948496741662,1957-11-22,Prefer not to say,Checking,2024-07-14,700,Mongolia,Guam,Hopkinsfort,"9350 Kimberly Meadows Suite 490, Turnerberg, PW 20560",Recycling officer,168950.44,Verified,Low,False,0,2024-07-14 12:32:54.905755,2026-05-28 12:32:54.905756
CUST_00534,Mr. Robert Mcmahon,stacy34@example.org,0054558345595,GB85LNZF16833576680895,1993-03-30,Male,Premium,2022-03-05,1562,Gabon,Spain,North Wesleyton,"1557 Miranda Course, Aguilarbury, MO 73375",Music therapist,127690.41,Verified,Low,False,0,2022-03-05 12:32:54.906124,2026-06-04 12:32:54.906126
CUST_00535,Lisa Sheppard,barnettrobert@example.net,0105583911153,GB51FBFM40093339637902,2002-10-04,Female,Premium,2025-10-24,233,Papua New Guinea,Paraguay,New Ann,"188 Allison Haven, Stonechester, WI 59851",Podiatrist,213553.73,Failed,Low,False,0,2025-10-24 12:32:54.906519,2026-06-04 12:32:54.906520
