customer_id,customer_name,email,phone_number,account_number,date_of_birth,gender,account_type,account_open_date,account_age_days,nationality,country,city,address,occupation,annual_income,kyc_status,customer_risk_rating,previous_fraud_flag,fraud_incident_count,created_at,updated_at
CUST_00474,Alisha Lewis,foxtracey@example.com,7613023641693,GB32NQGK99167640323919,1995-05-29,Other,Premium,2022-08-09,1404,Denmark,Palestinian Territory,West Donald,"PSC 2671, Box 2693, APO AA 76938",Gaffer,168589.81,Verified,Medium,False,0,2022-08-09 12:04:49.490277,2026-05-24 12:04:49.490277
CUST_00475,Scott Mayer,jackson96@example.com,4843686811143,GB43HBNI09805877155590,1997-11-28,Female,Savings,2026-04-10,64,Northern Mariana Islands,United States of America,Haleburgh,"025 Hailey Brook Suite 637, North Robert, FM 95459",Occupational psychologist,54491.32,Verified,Low,False,0,2026-04-10 12:04:49.491275,2026-05-18 12:04:49.491275
CUST_00476,Cindy Lee,charles02@example.net,5999773793957,GB19SKYL19247411173670,1960-04-23,Prefer not to say,Business,2024-10-22,599,Russian Federation,Marshall Islands,Hernandezstad,"1125 Cross Estates Apt. 300, West Raymondbury, AZ 97902",Rural practice surveyor,148759.75,Pending,Low,False,0,2024-10-22 12:04:49.491275,2026-05-23 12:04:49.491275
CUST_00477,Carol King,williamwalker@example.org,0788312736548,GB15LEFA72019708428741,1975-03-06,Female,Checking,2022-09-09,1373,Pitcairn Islands,Saint Barthelemy,South Christie,"651 Colleen Street, Michaelland, TX 93480",Advertising account executive,82723.75,Verified,Low,False,0,2022-09-09 12:04:49.492277,2026-05-18 12:04:49.492277
CUST_00478,Stacey Johnson,montgomeryhaley@example.com,2623003607223,GB73KBEX83034243753916,1997-09-04,Female,Savings,2021-08-07,1771,Montserrat,Cambodia,Port Catherinechester,"66968 Acosta Inlet, East Jamietown, KS 49497",Health promotion specialist,241670.98,Pending,Low,False,0,2021-08-07 12:04:49.493275,2026-06-11 12:04:49.493275
CUST_00479,Albert Garcia,dbaker@example.org,8445801517642,GB32SNWF80924115050969,1984-06-13,Male,Premium,2023-08-06,1042,Romania,Israel,Lake Jenniferborough,"552 Heather Dale, West Wesleyside, ID 60273","Producer, television/film/video",158367.94,Verified,Low,False,0,2023-08-06 12:04:49.493275,2026-05-15 12:04:49.493275
CUST_00480,Thomas Singh,tyler62@example.com,9501115255862,GB85OOWR88260317489030,1962-10-13,Male,Business,2024-01-12,883,United States of America,Guinea-Bissau,Lake Katherinefort,"42293 Bernard Isle Suite 592, West Jillstad, OK 53816",Probation officer,236927.29,Verified,Low,False,0,2024-01-12 12:04:49.494277,2026-06-09 12:04:49.494277
CUST_00481,Kyle Haas,rodriguezjacob@example.com,0457627451160,GB85RSLQ97015221336896,1949-08-01,Male,Premium,2024-03-05,830,Albania,United States Virgin Islands,West Stephen,"89899 Adrian Park, Peterville, WA 15814",Fine artist,134183.75,Verified,Low,False,0,2024-03-05 12:04:49.494277,2026-05-24 12:04:49.494277
CUST_00482,Margaret Ray,stevenschultz@example.com,0338788528589,GB24QMQU18439763090073,1979-03-26,Other,Premium,2026-04-24,50,Namibia,Finland,Kimberlymouth,"4107 Perkins Village Apt. 626, Justinbury, ME 59735",Marine scientist,211436.86,Pending,Medium,False,0,2026-04-24 12:04:49.495358,2026-05-20 12:04:49.495358
CUST_00483,James Zuniga,john98@example.org,9079965857837,GB74KNVZ81678434073071,2000-04-27,Prefer not to say,Checking,2026-04-11,63,Poland,Tajikistan,Owensfurt,"0078 Paul Estate, East James, VT 66174",IT technical support officer,53183.92,Verified,Low,False,0,2026-04-11 12:04:49.495358,2026-06-04 12:04:49.495358
CUST_00484,Tanner Ortiz,david85@example.net,2312653273551,GB73JTOE49032234771469,1967-11-20,Other,Savings,2023-11-06,950,Turks and Caicos Islands,Antigua and Barbuda,Lake Michael,"20061 King Fields Suite 445, Laurenfurt, DE 21487",Clinical cytogeneticist,132782.47,Verified,Medium,False,0,2023-11-06 12:04:49.496359,2026-06-09 12:04:49.496359
CUST_00485,Tammy Harper,timoconnor@example.org,5076122283056,GB38JJNR53045555950263,1993-06-21,Prefer not to say,Business,2026-02-17,116,Grenada,Japan,South Tyroneside,"32763 Jose View Suite 008, Lake Judy, IA 52970",Systems developer,177029.84,Verified,Low,False,0,2026-02-17 12:04:49.496359,2026-06-01 12:04:49.496359
CUST_00486,Victoria Conley,kwu@example.org,2209755061790,GB34NUOA15120039344907,1975-02-23,Other,Premium,2024-08-26,656,Netherlands Antilles,Lebanon,North Patrick,"339 Joy Estate, Loganberg, DE 00821",Leisure centre manager,24847.07,Failed,Low,False,0,2024-08-26 12:04:49.497362,2026-05-17 12:04:49.497362
CUST_00487,Bradley Thompson,dwilliams@example.net,2837742705498,GB25KPXR87282063228012,1974-02-14,Male,Checking,2023-05-09,1131,Morocco,Micronesia,West Jonathanchester,"47609 Cardenas View Apt. 647, Lake Courtney, PW 45411","Editor, film/video",78186.07,Pending,Low,False,0,2023-05-09 12:04:49.498357,2026-05-23 12:04:49.498357
CUST_00488,Jesse Owens,taylor88@example.com,7094657770612,GB16TQQT72842680928261,1993-08-03,Other,Savings,2024-07-10,703,Norway,Saudi Arabia,Scottmouth,"71860 Hughes Stravenue Suite 880, North Hannah, SD 53115",Multimedia specialist,143029.46,Verified,Low,False,0,2024-07-10 12:04:49.498971,2026-05-31 12:04:49.498971
CUST_00489,Dr. Laura Richardson MD,maguilar@example.org,4285354160199,GB30CTRV48087017086715,1957-01-20,Prefer not to say,Premium,2024-01-17,878,Armenia,Lesotho,Bankston,"43368 Dennis Ranch Suite 724, Millerton, MD 09331","Chemist, analytical",89204.27,Verified,High,True,3,2024-01-17 12:04:49.499978,2026-06-06 12:04:49.499978
CUST_00490,Laura Smith,gwilliams@example.com,0205025497239,GB91FBCA29759974753965,1985-12-08,Female,Business,2021-09-28,1719,Tonga,San Marino,Goodmanview,"2694 Brian Corner, Mitchellstad, WI 94715","Engineer, mining",165211.12,Pending,Low,False,0,2021-09-28 12:04:49.499978,2026-06-04 12:04:49.499978
CUST_00491,Todd Buchanan,christopher33@example.com,7669976816085,GB06KPYC74905849688144,1985-06-23,Prefer not to say,Business,2025-03-12,458,New Zealand,Antigua and Barbuda,East Stephaniemouth,"0574 Rivera Port, Clarkview, MN 32415",Investment analyst,189496.65,Verified,Medium,False,0,2025-03-12 12:04:49.501127,2026-05-30 12:04:49.501127
CUST_00492,Nancy Rodriguez,davissydney@example.net,1846689859321,GB47HLSN18307348002264,1955-12-27,Male,Checking,2022-09-06,1376,Guatemala,Nicaragua,Batesberg,"8298 Morse Plaza Apt. 921, Thomasview, PA 96032","Solicitor, Scotland",180650.9,Failed,Low,False,0,2022-09-06 12:04:49.501127,2026-06-01 12:04:49.501127
CUST_00493,James Phillips,selenamullen@example.com,7214617275804,GB29LZET26769889798877,1967-12-13,Other,Business,2023-10-30,957,French Polynesia,Fiji,Williammouth,"40192 Robert Alley, Sydneychester, HI 91645",Professor Emeritus,179898.32,Verified,Medium,False,0,2023-10-30 12:04:49.502634,2026-05-23 12:04:49.502634
CUST_00494,Amy Wolfe,johnhuang@example.net,1248447936561,GB08CLNR62230706594805,1961-03-29,Prefer not to say,Checking,2024-04-11,793,Bosnia and Herzegovina,Honduras,East Jasminemouth,"30372 Jones Loop Apt. 447, Robertland, AS 14281","Conservator, furniture",20707.43,Verified,Medium,False,0,2024-04-11 12:04:49.503152,2026-06-03 12:04:49.503152
CUST_00495,Michael Vasquez,angelafreeman@example.org,6154598586635,GB13NKWJ18028825212886,1974-11-25,Male,Savings,2022-02-04,1590,Myanmar,Armenia,Maryview,"88284 Stephenson Isle Apt. 031, Port Emily, GU 81358","Sound technician, broadcasting/film/video",56299.16,Failed,Medium,False,0,2022-02-04 12:04:49.504158,2026-05-19 12:04:49.504158
CUST_00496,Julia Sparks,jasonmoore@example.org,6686427786268,GB94WVYK27287603208778,1960-11-10,Female,Business,2026-03-03,102,Switzerland,Ethiopia,Bookertown,"45573 Macdonald Extensions, Lake David, AS 59865",Restaurant manager,202307.73,Verified,Low,False,0,2026-03-03 12:04:49.504667,2026-05-28 12:04:49.504667
CUST_00497,Gary Morgan,janice73@example.org,7322857042402,GB17KKKJ68939770411678,1982-01-08,Female,Premium,2021-10-03,1714,Timor-Leste,Zimbabwe,West Kristinachester,"7386 James Branch Suite 484, Porterbury, IL 25065","Editor, magazine features",59900.18,Failed,Low,False,0,2021-10-03 12:04:49.505672,2026-05-18 12:04:49.505672
CUST_00498,Carla Stephens,michael77@example.org,6239459942640,GB08PNAU89530120339801,1961-11-14,Male,Business,2022-01-17,1608,Saint Helena,Yemen,Davisfurt,"56890 Vance Plaza, North Ambertown, DE 48470",Engineering geologist,104547.9,Pending,Low,False,0,2022-01-17 12:04:49.505672,2026-05-17 12:04:49.505672
CUST_00499,Ryan Gonzalez,iellis@example.net,7287156596957,GB58WSVJ57595995505536,1954-07-26,Female,Savings,2023-03-16,1185,Mongolia,Russian Federation,South Dannyhaven,"83952 Anderson Walk Suite 207, Port Katherine, MO 85712",Intelligence analyst,238065.12,Failed,Medium,False,0,2023-03-16 12:04:49.506671,2026-05-24 12:04:49.506671
CUST_00500,Lisa Mckinney,evansrebecca@example.com,4520302769473,GB98AQXY82403532124402,1985-02-07,Male,Business,2022-04-07,1528,Cook Islands,Sierra Leone,Halltown,"18052 Mendoza Island, Lake Anthonyfort, PA 33646",Chartered management accountant,65601.23,Verified,Low,False,0,2022-04-07 12:04:49.506671,2026-05-31 12:04:49.507668
CUST_00501,Mary Strong,kevin01@example.net,1343485713399,GB31NWFO68612734211202,1987-08-03,Other,Checking,2022-08-09,1404,Benin,Turks and Caicos Islands,New Christopher,"9480 Christine Rapids, New Amyhaven, VT 09706",Technical sales engineer,40484.09,Verified,Low,False,0,2022-08-09 12:04:49.507668,2026-05-25 12:04:49.507668
CUST_00502,Elizabeth Ward,darylarmstrong@example.net,8213356831723,GB62YNUM70417103891918,1999-06-04,Prefer not to say,Business,2024-09-04,647,Serbia,Lesotho,Austintown,"03449 Jordan Park, West Patriciafort, WI 51729",Location manager,210269.21,Pending,Low,False,0,2024-09-04 12:04:49.507668,2026-06-05 12:04:49.507668
CUST_00503,Kathleen Reed,michaelheath@example.com,3163160378110,GB40KYWY70399630667005,1985-11-09,Female,Premium,2021-12-09,1647,New Caledonia,Fiji,Sloanfurt,"233 Brown Park, Lake Erinhaven, GU 01667",Aid worker,86231.25,Pending,Low,False,0,2021-12-09 12:04:49.509222,2026-06-08 12:04:49.509222
CUST_00504,Ana Douglas,lgonzalez@example.org,3065874488839,GB06UFHO59097228582585,1995-12-27,Female,Checking,2025-08-29,288,Falkland Islands (Malvinas),Guinea-Bissau,Yolandaville,"603 Stone Expressway, South Tyler, OH 27526",Sports development officer,248897.71,Verified,Medium,False,0,2025-08-29 12:04:49.509774,2026-05-22 12:04:49.509774
CUST_00505,Shawn Randall,dustinallen@example.org,4364758466486,GB75XPWI16371206317552,1984-07-31,Female,Business,2025-08-09,308,Kenya,Liberia,Johnsonview,"81144 Mitchell Fall Apt. 436, North Robertfurt, DE 13867",Information systems manager,202266.61,Verified,Low,False,0,2025-08-09 12:04:49.510781,2026-06-04 12:04:49.510781
CUST_00506,Shannon Rich,daviscathy@example.com,5554654268368,GB77YIYH77140344545956,1999-01-25,Prefer not to say,Checking,2024-09-25,626,Jamaica,Antarctica (the territory South of 60 deg S),East Victorialand,"227 Stephanie Pike Suite 974, Lake Corey, PR 95761","Producer, television/film/video",105016.68,Pending,Low,False,0,2024-09-25 12:04:49.510781,2026-06-12 12:04:49.510781
CUST_00507,Joseph Nichols,dunlapmark@example.net,0934099165081,GB26CGNZ40348484377006,1957-03-14,Other,Business,2023-03-19,1182,Sudan,Libyan Arab Jamahiriya,Jennifershire,"2954 Austin Loaf, Johnstonport, DC 11582",Publishing copy,177976.06,Pending,Medium,False,0,2023-03-19 12:04:49.511779,2026-05-30 12:04:49.511779
CUST_00508,Bianca Cooper,coffeydaniel@example.net,7344794592351,GB98NWGR32648971001707,1983-04-19,Other,Savings,2024-06-14,729,Yemen,Bosnia and Herzegovina,Lake Jennifer,"6130 Sawyer Tunnel Suite 841, Glennbury, MD 94038",Make,41914.27,Verified,Low,False,0,2024-06-14 12:04:49.512780,2026-06-02 12:04:49.512780
CUST_00509,Stacy Mcclain,daniellewebb@example.net,5679813026564,GB62UOWP11588218708941,1994-07-19,Prefer not to say,Premium,2022-09-20,1362,Vietnam,Afghanistan,Lunaville,"14644 Marquez Common Apt. 983, Port Barbarastad, AS 40272",Drilling engineer,249250.07,Failed,Medium,False,0,2022-09-20 12:04:49.512780,2026-05-20 12:04:49.512780
CUST_00510,Katherine Moyer,tara23@example.com,4877007881253,GB20FKDF18082267990966,1973-06-24,Male,Premium,2024-01-06,889,Saint Lucia,Andorra,New Russell,"PSC 3839, Box 5716, APO AA 53258",Senior tax professional/tax inspector,136044.66,Pending,Low,False,0,2024-01-06 12:04:49.512780,2026-05-31 12:04:49.512780
CUST_00511,Patricia Smith,lopezvictoria@example.com,9070378088669,GB55HFBP09834849267487,2004-04-29,Female,Savings,2022-08-01,1412,Ireland,Vietnam,New Robert,"4565 Anderson Mountains Suite 541, New Dakota, OR 36080",Research scientist (physical sciences),153511.99,Verified,Low,False,0,2022-08-01 12:04:49.514290,2026-05-27 12:04:49.514290
CUST_00512,April Calhoun,leematthew@example.org,0262693032645,GB87FLOH30907406351685,1955-06-05,Other,Business,2025-07-01,347,Oman,Canada,Stevenfort,"8379 Bryan Union, Maryborough, MO 95309",Orthoptist,50341.49,Verified,Medium,False,0,2025-07-01 12:04:49.514290,2026-05-27 12:04:49.514290
CUST_00513,Johnathan Hall,xmoore@example.net,7237225931033,GB71WPYX00894234037043,1958-06-14,Other,Savings,2023-03-22,1179,Djibouti,Tuvalu,Lake David,"456 David Rue, Macdonaldtown, KY 61415",English as a foreign language teacher,92052.01,Verified,Low,False,0,2023-03-22 12:04:49.515297,2026-05-16 12:04:49.515297
CUST_00514,Joseph Page,karen17@example.com,8064554421578,GB39ZHOT26405327396885,1987-06-02,Other,Premium,2025-03-09,461,Costa Rica,Estonia,New Victoria,"97997 Erica Common, Andrewburgh, CT 78339","Sales professional, IT",233034.52,Verified,Low,False,0,2025-03-09 12:04:49.515297,2026-05-24 12:04:49.515297
CUST_00515,Samantha Fisher,lauren10@example.org,0666860673476,GB35PCJS98632895910385,1958-01-19,Other,Premium,2024-08-17,665,Georgia,Cameroon,Jamesberg,"637 Harris Springs Suite 399, Christinaport, AL 26854","Surveyor, commercial/residential",120228.33,Verified,Low,False,0,2024-08-17 12:04:49.516296,2026-05-20 12:04:49.516296
CUST_00516,Richard Mitchell,ryan53@example.org,0873002102736,GB51VMHV25673223487493,1986-03-03,Female,Business,2026-03-26,79,Bahrain,Japan,Smithville,"048 Foster Stream, Lake Scottberg, MT 41073",Industrial buyer,32241.1,Verified,Low,False,0,2026-03-26 12:04:49.517295,2026-06-05 12:04:49.517295
CUST_00517,Kristin Duncan,elizabethpalmer@example.net,4176090937164,GB32YWVV58104573466944,2007-08-28,Prefer not to say,Premium,2025-04-01,438,Lithuania,Somalia,Lake Susan,"052 Donna Loaf Suite 518, South Amy, MH 40208","Production assistant, television",57617.64,Pending,Low,False,0,2025-04-01 12:04:49.517295,2026-06-09 12:04:49.517295
CUST_00518,Joseph Molina,tiffanyhill@example.com,0968593806250,GB57EHBQ99646924343548,1973-01-20,Prefer not to say,Savings,2025-03-17,453,Nepal,Greenland,North Jacob,"0387 Adam Plains Apt. 354, Howellfurt, NE 00591",Hydrographic surveyor,121549.53,Failed,Low,False,0,2025-03-17 12:04:49.518295,2026-05-29 12:04:49.518295
CUST_00519,James Alexander,ljordan@example.org,6122150396558,GB64ZNWQ19004158933352,2002-12-15,Female,Savings,2021-12-11,1645,Mayotte,Israel,Smithbury,"002 Floyd Orchard Apt. 801, North Jackport, AS 46876","Psychologist, occupational",100408.99,Verified,Low,False,0,2021-12-11 12:04:49.518295,2026-06-07 12:04:49.518295
CUST_00520,Anna Brooks,cruzrobin@example.org,9991365055191,GB69VXZS39687186717080,1989-02-19,Other,Checking,2022-04-02,1533,Georgia,New Zealand,New Melissa,"71961 Sydney Forges Apt. 213, Barbaraburgh, DC 06017","Surveyor, quantity",154215.9,Verified,Medium,False,0,2022-04-02 12:04:49.519297,2026-05-19 12:04:49.519297
CUST_00521,Anthony Braun,timothylowe@example.com,5885627480661,GB92CWFN20306951657121,1953-06-20,Prefer not to say,Savings,2023-09-13,1004,Micronesia,Jersey,Port Dawnside,"239 James Falls, Michaelhaven, WI 65423",Telecommunications researcher,76616.21,Pending,Medium,False,0,2023-09-13 12:04:49.520297,2026-06-09 12:04:49.520297
CUST_00522,Richard Walker,lisa59@example.com,0961968045052,GB28CCEY03608164180446,2002-08-07,Male,Premium,2022-08-07,1406,Armenia,Turkey,Lake Cherylville,"6954 Knight Knoll, Port Richardshire, TX 97520",Learning mentor,176701.84,Verified,Low,False,0,2022-08-07 12:04:49.520297,2026-06-01 12:04:49.520297
CUST_00523,Ronald Schwartz,zbaker@example.com,9859074294142,GB70VTVA49577625384766,1986-08-09,Male,Premium,2025-09-17,269,Belize,Turkey,Jamesville,"2861 Hays Spring Suite 859, East Tammyfurt, DC 80291",Product designer,55368.36,Verified,Low,False,0,2025-09-17 12:04:49.521297,2026-05-17 12:04:49.521297
CUST_00524,Peter Hughes,xgraham@example.org,9824689670165,GB56MFPX74021572312524,1957-08-25,Prefer not to say,Business,2024-09-29,622,Cook Islands,Guam,West Maria,"85894 Johns Mission, North Michael, PR 07915","Librarian, academic",164522.05,Verified,Medium,False,0,2024-09-29 12:04:49.521297,2026-05-22 12:04:49.521297
CUST_00525,Ian Dennis,marksaunders@example.org,8456059934232,GB94EXWW10912944314140,2000-05-24,Male,Business,2022-09-21,1361,United Kingdom,Mauritania,Huntview,"779 Hannah Hollow, Port Edgarville, NE 70087",Data processing manager,94730.56,Failed,High,True,2,2022-09-21 12:04:49.522298,2026-06-06 12:04:49.522298
CUST_00526,Johnathan Bentley,shawdenise@example.org,2426578963558,GB79POJY52634888237254,1965-07-20,Other,Premium,2023-05-21,1119,San Marino,Colombia,Lake Marc,"8828 Mark Gateway, Matthewbury, OH 96998",Secretary/administrator,203573.8,Verified,Medium,False,0,2023-05-21 12:04:49.522298,2026-05-24 12:04:49.522298
CUST_00527,Kaitlyn Smith,scott76@example.com,0828874587120,GB62UPKG13685931526210,1978-03-01,Prefer not to say,Premium,2023-01-13,1247,Tajikistan,French Polynesia,West Kristyview,"61445 Brittany Ways, Velazquezstad, VT 60972",Insurance underwriter,60942.48,Pending,Low,False,0,2023-01-13 12:04:49.523297,2026-06-12 12:04:49.523297
CUST_00528,Cindy Larson,hdavis@example.net,3334972969701,GB60AYBX34344997585861,1995-05-17,Female,Business,2023-10-02,985,Marshall Islands,Malta,Port Sarahhaven,"59927 Robinson Mews, New David, MH 38310",Television production assistant,199283.29,Verified,Medium,False,0,2023-10-02 12:04:49.524296,2026-05-19 12:04:49.524296
CUST_00529,Christine Wilson,jacobpitts@example.com,8070473148368,GB88OJOP74070366656007,1971-02-22,Female,Savings,2021-10-29,1688,Saint Barthelemy,Burundi,Port Victoria,"82193 Grimes Plain, South Angela, KS 58220",Contracting civil engineer,88665.73,Pending,Medium,False,0,2021-10-29 12:04:49.524802,2026-05-18 12:04:49.524802
CUST_00530,Richard George,melissaescobar@example.net,9692066604853,GB98DFGI43584981184651,1955-12-06,Female,Premium,2025-01-27,502,Eritrea,Cocos (Keeling) Islands,North Moniquebury,"0483 King Pines, North Hannahmouth, OR 46325",Medical illustrator,173069.67,Verified,Medium,False,0,2025-01-27 12:04:49.524802,2026-06-06 12:04:49.524802
CUST_00531,Michelle Armstrong,garrett93@example.com,1363659727676,GB25QPPP59358613417491,1985-03-30,Prefer not to say,Business,2026-02-22,111,Guatemala,Cyprus,New Deniseport,"33990 Atkinson Crescent Suite 001, North Jeffreyville, MA 40864",Secondary school teacher,81750.26,Failed,Low,False,0,2026-02-22 12:04:49.525808,2026-06-10 12:04:49.525808
CUST_00532,Clifford Gonzalez,victor21@example.com,1086164790499,GB95CKPH80679967367209,1991-06-03,Other,Checking,2021-06-12,1827,India,British Indian Ocean Territory (Chagos Archipelago),Port Howardborough,"3205 Bradley Mill Apt. 459, Garciastad, MN 89895","Producer, radio",119844.36,Pending,Low,False,0,2021-06-12 12:04:49.526814,2026-06-11 12:04:49.526814
CUST_00533,Shawn Owens,wilsonmatthew@example.net,7732609685688,GB77WRUV86108597358679,1965-05-30,Prefer not to say,Checking,2023-02-09,1220,Switzerland,Croatia,Port Robert,"26327 Franco Shoals Suite 596, Jillhaven, NV 86460",Naval architect,168950.44,Verified,Low,False,0,2023-02-09 12:04:49.526814,2026-05-27 12:04:49.526814
CUST_00534,Sabrina Schultz,wgarner@example.com,4745024053772,GB80TUAR48965394503754,1983-02-22,Male,Premium,2024-09-20,631,Tonga,Western Sahara,Port Tammyhaven,"338 Buckley Prairie, East Jennifer, DE 32964",Optometrist,127690.41,Verified,Low,False,0,2024-09-20 12:04:49.527814,2026-06-03 12:04:49.527814
CUST_00535,Patrick Williams,lisa07@example.org,3041506324051,GB17BZXE65838796334674,1989-07-11,Female,Premium,2024-09-03,648,Japan,Ethiopia,Shieldston,"3997 Rodriguez Ranch, Port Brian, WV 75941",Herpetologist,213553.73,Failed,Low,False,0,2024-09-03 12:04:49.527814,2026-06-03 12:04:49.527814
CUST_00536,Brandon White,egraham@example.net,9516484977973,GB89QGHA61443575478935,1947-01-03,Male,Savings,2022-01-14,1611,Yemen,Sri Lanka,Elizabethburgh,"0687 Reynolds Mountains, South Christopherside, TX 16196","Designer, jewellery",138085.34,Failed,Low,False,0,2022-01-14 12:04:49.527814,2026-05-30 12:04:49.527814
CUST_00537,Nathan Nielsen,ashleyanderson@example.com,4599841337687,GB62AKWQ07910651064070,1976-05-31,Other,Premium,2022-12-30,1261,Marshall Islands,Costa Rica,Scottview,"34857 Ryan Way, Donnatown, VI 38650",Garment/textile technologist,78617.85,Verified,Medium,False,0,2022-12-30 12:04:49.529322,2026-06-12 12:04:49.529322
CUST_00538,Jose Mendez,davidhayes@example.net,6431678598444,GB47BRRV95930320756052,1974-04-03,Prefer not to say,Checking,2022-07-18,1426,Niger,Nigeria,North Juliaburgh,"99966 Jeffery Rapid, East Michael, MO 46720",Geochemist,200820.73,Pending,Low,False,0,2022-07-18 12:04:49.530333,2026-06-10 12:04:49.530333
CUST_00539,Alyssa Harper,prattjoshua@example.org,7320129531850,GB39AJEG18206820481093,2007-05-18,Other,Premium,2021-06-21,1818,Azerbaijan,United States of America,Kennethport,"577 Dyer Radial, West Mariah, MA 84136",Land,155057.93,Pending,Medium,False,0,2021-06-21 12:04:49.530333,2026-05-29 12:04:49.530333
CUST_00540,Ashley Hodge,toddheath@example.org,6429518525576,GB14YQZQ15590308196954,1963-04-07,Other,Premium,2023-06-17,1092,Saint Vincent and the Grenadines,Macao,Hughesmouth,"849 Nicole Vista Suite 089, Lake Jonathan, MT 93803",Horticultural therapist,242345.51,Verified,Low,False,0,2023-06-17 12:04:49.531331,2026-06-07 12:04:49.531331
CUST_00541,Gary Wallace,xlarson@example.com,9355881082277,GB67YKJO77745925412387,1955-07-19,Other,Savings,2021-10-17,1700,Thailand,France,South Caitlyn,"0455 Kelley Inlet, Murrayview, VA 14332",Press photographer,119773.75,Verified,Low,False,0,2021-10-17 12:04:49.531331,2026-05-31 12:04:49.531331
CUST_00542,Michael Peterson,fhopkins@example.org,5593502767490,GB58MJDZ22727653145134,1952-06-21,Female,Business,2025-01-26,503,Luxembourg,United States of America,North Matthewstad,"5595 Mclean Unions, North Roger, OH 87475","Engineer, site",125837.49,Pending,Medium,False,0,2025-01-26 12:04:49.531331,2026-05-20 12:04:49.531331
CUST_00543,Wayne Barrett,dperry@example.net,0491086043171,GB34LKVP85219793368609,1991-11-01,Prefer not to say,Premium,2023-03-06,1195,Ecuador,Trinidad and Tobago,Lake Erinton,"010 Watson Track Apt. 911, West Maureenburgh, AZ 21703","Optician, dispensing",162254.86,Failed,Low,False,0,2023-03-06 12:04:49.532837,2026-05-21 12:04:49.532837
CUST_00544,Levi Lee,jasmineshepard@example.com,7902038878218,GB17RTGQ44781676634208,1961-04-10,Prefer not to say,Premium,2023-11-14,942,French Southern Territories,Malaysia,East Kellyfurt,"2644 Jonathan Rue Apt. 279, Russellmouth, PA 85855",Land,40156.08,Verified,Low,False,0,2023-11-14 12:04:49.532837,2026-06-06 12:04:49.532837
CUST_00545,Michael Wells,joseph92@example.com,8714469399531,GB63ZKKZ66423940269089,2000-03-29,Male,Checking,2025-11-08,217,Honduras,Ethiopia,Myershaven,"822 John Trail, West Patrick, NM 18506",Electronics engineer,217572.77,Verified,Low,False,0,2025-11-08 12:04:49.534354,2026-05-23 12:04:49.534354
CUST_00546,Daniel Tucker,brian61@example.org,7485783045596,GB96VZKV76578680055126,1988-10-22,Female,Business,2021-11-21,1665,San Marino,Lesotho,Greenview,"USNV Lewis, FPO AA 29886",Diagnostic radiographer,213680.63,Failed,Low,False,0,2021-11-21 12:04:49.534354,2026-06-10 12:04:49.534354
CUST_00547,Jason Scott,qkelly@example.com,0042186747152,GB54BHKC91985056513358,1967-03-11,Prefer not to say,Checking,2025-06-01,377,Australia,Mayotte,Lake Joseborough,"PSC 2987, Box 6632, APO AA 88531","Therapist, art",129017.49,Verified,Low,False,0,2025-06-01 12:04:49.535364,2026-06-07 12:04:49.535364
CUST_00548,Betty Harris,smithbilly@example.net,7005229184574,GB36SYNL99052702599611,2000-01-04,Prefer not to say,Business,2021-11-06,1680,French Guiana,Cuba,Rebeccahaven,"0775 Jeffrey Meadow, North Caitlinberg, MH 18842",Clinical embryologist,128442.52,Pending,Medium,False,0,2021-11-06 12:04:49.536365,2026-06-05 12:04:49.536365
CUST_00549,Joy Morgan,madelinerodriguez@example.com,2043192743126,GB32NNLM02336165580624,1976-04-27,Prefer not to say,Savings,2024-11-10,580,Greece,Greenland,Edwardmouth,"USS Craig, FPO AA 82952",Public librarian,96785.51,Verified,Medium,False,0,2024-11-10 12:04:49.536365,2026-05-16 12:04:49.536365
CUST_00550,Nathaniel Rodriguez,smallmichael@example.net,8706905711218,GB50CMOW93235393305484,1995-05-27,Prefer not to say,Business,2021-12-07,1649,Myanmar,Reunion,Tanyachester,"9432 Jasmin Forks, East Josephfurt, TX 35243",Passenger transport manager,189528.01,Failed,Medium,False,0,2021-12-07 12:04:49.537370,2026-05-26 12:04:49.537370
CUST_00551,Lori Sutton,berrydouglas@example.org,1154880510933,GB04JMYL33633057543700,1984-10-03,Male,Business,2025-12-09,186,Svalbard & Jan Mayen Islands,Mauritius,Davidview,"21704 Brown Viaduct Apt. 592, Port Jason, PW 82759",Systems analyst,111926.49,Failed,Medium,False,0,2025-12-09 12:04:49.537370,2026-05-20 12:04:49.537370
CUST_00552,Martin Bradford,oscar17@example.com,5059173930105,GB46XLSC69833179364708,1986-06-04,Prefer not to say,Checking,2025-06-13,365,Rwanda,Svalbard & Jan Mayen Islands,Jenniferton,"2593 Mcdonald Shore Suite 650, Philiptown, NJ 71015",IT sales professional,184286.78,Failed,Low,False,0,2025-06-13 12:04:49.538372,2026-05-30 12:04:49.538372
CUST_00553,Todd White,carpenterlori@example.com,2611868010936,GB14ASUC94908170032762,1981-05-03,Male,Premium,2025-01-23,506,Anguilla,Guatemala,Marshallfort,"49726 Nicole Courts, New Matthewfurt, ME 57388",Air broker,225361.76,Pending,Low,False,0,2025-01-23 12:04:49.539374,2026-06-09 12:04:49.539374
