entity_id,entity_name,entity_type,country,sanction_source,sanction_category,reason_for_sanction,risk_level,pep_flag,fraudster_flag,blacklist_flag,regulatory_reference,effective_date,expiry_date,status,created_at,updated_at
SANC_00119,"Ramos, Nelson and Fischer",Vessel,Falkland Islands (Malvinas),UN,Terrorism Financing,Generation book question or.,Critical,False,True,True,REG-2025-971,2024-06-24,,Active,2026-01-22 12:04:49.145477,2026-03-07 12:04:49.145477
SANC_00120,Amber Foster,Organization,Jamaica,EU,Regime Sanctions,Area daughter war should share face build market.,High,True,False,True,REG-2023-127,2024-07-26,2026-09-04,Active,2025-06-21 12:04:49.145477,2026-04-26 12:04:49.145477
SANC_00121,James Padilla,Individual,Saint Vincent and the Grenadines,EU,Terrorism Financing,Next property government however score job least.,Critical,True,False,True,REG-2022-240,2024-05-12,,Active,2025-07-07 12:04:49.146477,2026-03-15 12:04:49.146477
SANC_00122,Johnston-Berry,Vessel,Nauru,UKHM,Terrorism Financing,Face if whom commercial way least.,High,True,False,True,REG-2022-955,2023-08-12,,Active,2025-02-26 12:04:49.146477,2026-03-27 12:04:49.146477
SANC_00123,Davis-Richard,Individual,Bosnia and Herzegovina,EU,Cyber Crime,Job hundred bad that second.,High,True,True,True,REG-2024-754,2024-11-29,2027-03-12,Active,2026-02-01 12:04:49.146477,2026-05-29 12:04:49.146477
SANC_00124,Maxwell-Jones,Organization,Bermuda,OFAC,Narcotics,Most create simply go.,High,False,False,True,REG-2021-729,2023-12-02,2026-07-08,Active,2025-08-04 12:04:49.147480,2026-05-20 12:04:49.147480
SANC_00125,"Briggs, Young and Thomas",Individual,Jamaica,UN,Terrorism Financing,Community check service away week.,High,False,False,True,REG-2021-750,2025-03-10,2027-03-27,Active,2025-10-27 12:04:49.147480,2026-03-09 12:04:49.147480
SANC_00126,Paul Wolf MD,Individual,Saint Vincent and the Grenadines,EU,Terrorism Financing,Poor worry follow wife firm key light.,Critical,True,True,True,REG-2023-659,2024-10-12,2027-08-01,Active,2025-12-06 12:04:49.148474,2026-03-17 12:04:49.148474
SANC_00127,Donald Brown,Vessel,Nauru,EU,Narcotics,Avoid left also hard expert popular within.,High,False,True,True,REG-2023-306,2024-10-15,,Active,2025-11-23 12:04:49.148474,2026-06-07 12:04:49.148474
SANC_00128,Katie Ford,Organization,Jamaica,UKHM,Regime Sanctions,West school American training occur could painting.,Critical,True,True,True,REG-2023-465,2023-08-22,2024-10-08,Active,2025-04-04 12:04:49.148474,2026-05-01 12:04:49.148474
SANC_00129,Antonio Garcia,Organization,Mayotte,UKHM,Regime Sanctions,Word base position always remain yard.,Critical,False,True,True,REG-2024-808,2024-07-06,2026-12-19,Active,2025-10-20 12:04:49.148474,2026-06-02 12:04:49.148474
SANC_00130,"Bishop, Cox and Hardin",Individual,Mayotte,EU,Cyber Crime,Impact full our smile positive at.,Critical,True,True,True,REG-2023-776,2024-07-24,,Active,2025-07-20 12:04:49.149510,2026-03-27 12:04:49.149510
SANC_00131,"Gregory, Mitchell and Cummings",Individual,Russia,UKHM,Cyber Crime,Their four old center glass whose recognize hot.,Critical,True,False,True,REG-2025-545,2023-08-25,,Active,2026-02-04 12:04:49.149510,2026-06-03 12:04:49.149510
SANC_00132,"Hurley, Collins and Bennett",Organization,Saint Vincent and the Grenadines,EU,Terrorism Financing,Spend prove stock school rate money.,High,False,True,True,REG-2022-168,2024-09-17,,Active,2025-04-09 12:04:49.149510,2026-04-27 12:04:49.149510
SANC_00133,Katie Smith,Vessel,Bouvet Island (Bouvetoya),EU,Regime Sanctions,Congress degree way main difficult.,Critical,False,False,True,REG-2021-687,2024-10-26,,Active,2025-08-30 12:04:49.150476,2026-04-23 12:04:49.150476
SANC_00134,Edward French,Organization,Burundi,OFAC,Terrorism Financing,Side strong this also from short capital.,High,False,False,True,REG-2025-220,2023-09-27,,Active,2025-10-23 12:04:49.150476,2026-03-14 12:04:49.150476
SANC_00135,Christopher Schwartz,Vessel,Bosnia and Herzegovina,UKHM,Narcotics,Speak close join improve put down know expect.,High,True,True,True,REG-2024-276,2024-03-31,2026-06-29,Active,2026-01-20 12:04:49.150476,2026-03-17 12:04:49.150476
SANC_00136,Young-Allen,Organization,North Korea,UN,Terrorism Financing,Tough create question now key show sing.,Critical,False,True,True,REG-2022-912,2025-01-14,2026-08-31,Active,2026-01-02 12:04:49.150476,2026-05-18 12:04:49.150476
SANC_00137,"Barnes, Martin and Gonzalez",Individual,Nauru,OFAC,Cyber Crime,Catch economic political them never bill suffer surface.,Critical,False,True,True,REG-2025-188,2024-07-07,,Active,2025-08-14 12:04:49.151474,2026-03-13 12:04:49.151474
SANC_00138,Hines LLC,Vessel,Mayotte,UKHM,Terrorism Financing,Town challenge join watch develop later glass.,High,False,True,True,REG-2024-577,2024-01-20,2026-01-06,Active,2025-12-30 12:04:49.151474,2026-04-03 12:04:49.151474
SANC_00139,Brown-Shaw,Individual,Falkland Islands (Malvinas),UKHM,Terrorism Financing,History bank different five between.,High,True,False,True,REG-2022-265,2023-07-03,2026-06-28,Active,2025-11-10 12:04:49.151474,2026-04-29 12:04:49.151474
SANC_00140,"Rogers, Thomas and Johnson",Vessel,Bosnia and Herzegovina,OFAC,Cyber Crime,Receive catch relationship large accept bad eight.,High,False,True,True,REG-2023-729,2024-12-19,2027-05-17,Active,2025-04-11 12:04:49.151474,2026-05-22 12:04:49.151474
SANC_00141,Dunn Ltd,Vessel,Falkland Islands (Malvinas),EU,Cyber Crime,Month book explain feeling answer information soldier lead.,High,True,True,True,REG-2021-756,2025-03-22,2026-12-18,Active,2025-04-06 12:04:49.151474,2026-05-17 12:04:49.151474
SANC_00142,Carlson-Smith,Organization,Bermuda,OFAC,Regime Sanctions,Offer responsibility fact ability good number cost.,Critical,False,False,True,REG-2022-924,2023-09-07,2025-10-26,Active,2025-10-04 12:04:49.151474,2026-04-15 12:04:49.151474
SANC_00143,William Jones,Individual,Ecuador,UKHM,Regime Sanctions,Name skill medical after them analysis hit.,Critical,False,True,True,REG-2023-721,2024-11-13,,Active,2025-03-03 12:04:49.152510,2026-05-03 12:04:49.152510
SANC_00144,Burgess-Kelly,Organization,Uganda,EU,Cyber Crime,General run pick sign.,High,False,True,True,REG-2024-225,2024-03-28,,Active,2025-10-30 12:04:49.152510,2026-05-25 12:04:49.152510
SANC_00145,Brandi Bell,Organization,Uganda,UKHM,Narcotics,Spend compare single let receive place.,High,False,False,True,REG-2022-881,2025-01-04,,Active,2025-06-15 12:04:49.152510,2026-04-14 12:04:49.152510
SANC_00146,Mike Acevedo,Organization,Nauru,OFAC,Terrorism Financing,Fall analysis current.,Critical,False,True,True,REG-2022-697,2025-03-04,2026-04-24,Active,2025-10-12 12:04:49.152510,2026-04-10 12:04:49.152510
SANC_00147,Mahoney-Robertson,Vessel,North Korea,UKHM,Cyber Crime,List already positive experience television answer pretty.,High,True,False,True,REG-2022-370,2023-07-15,2025-08-30,Active,2025-08-30 12:04:49.152510,2026-06-07 12:04:49.152510
SANC_00148,Jacob Preston,Vessel,Antigua and Barbuda,EU,Cyber Crime,Thus hit wind many marriage under.,Critical,True,False,True,REG-2025-561,2024-01-11,2025-10-23,Active,2025-04-20 12:04:49.153507,2026-03-17 12:04:49.153507
SANC_00149,Owen-Acosta,Individual,Saint Vincent and the Grenadines,UKHM,Cyber Crime,Issue yet Congress family.,Critical,False,True,True,REG-2022-716,2024-07-20,2026-12-14,Active,2026-02-13 12:04:49.153507,2026-06-07 12:04:49.153507
SANC_00150,Matthew Parker,Vessel,Philippines,UKHM,Regime Sanctions,Response coach know language risk treatment past itself.,High,True,False,True,REG-2025-426,2023-08-31,,Active,2025-04-24 12:04:49.153507,2026-03-10 12:04:49.153507
SANC_00151,Jones Ltd,Vessel,Philippines,UKHM,Cyber Crime,Guy song quickly well central parent.,Critical,True,False,True,REG-2023-789,2024-10-21,,Active,2025-08-04 12:04:49.154052,2026-03-30 12:04:49.154052
SANC_00152,Cameron Young,Vessel,Russia,OFAC,Regime Sanctions,Gun we allow check last he.,Critical,True,True,True,REG-2025-591,2025-02-08,,Active,2025-04-17 12:04:49.154052,2026-03-12 12:04:49.154052
SANC_00153,Berry PLC,Organization,Falkland Islands (Malvinas),EU,Terrorism Financing,Huge power economic box save material.,High,True,True,True,REG-2024-421,2024-05-22,2026-07-18,Active,2025-03-17 12:04:49.154052,2026-05-17 12:04:49.154052
SANC_00154,Autumn Hampton,Vessel,Nauru,OFAC,Narcotics,Democrat partner really your customer career available.,High,False,False,True,REG-2025-485,2024-04-08,2025-10-02,Active,2025-07-13 12:04:49.154052,2026-04-05 12:04:49.154052
SANC_00155,Jill Miller,Organization,North Korea,UN,Regime Sanctions,Property remember nearly face feel church.,High,True,False,True,REG-2025-405,2023-10-25,,Active,2025-10-04 12:04:49.154052,2026-03-06 12:04:49.154052
SANC_00156,Marcia Leon,Individual,Russia,UKHM,Cyber Crime,Difference world society door management guess occur.,Critical,False,False,True,REG-2023-224,2024-12-15,2027-06-24,Active,2025-08-23 12:04:49.154052,2026-04-23 12:04:49.154052
SANC_00157,"Anderson, Henson and Jones",Individual,Bosnia and Herzegovina,OFAC,Cyber Crime,Yourself rest moment shoulder statement available.,High,False,False,True,REG-2023-865,2024-06-10,2026-01-02,Active,2025-06-03 12:04:49.155061,2026-05-09 12:04:49.155061
SANC_00158,"Jones, Owens and Holmes",Vessel,Saint Pierre and Miquelon,EU,Terrorism Financing,There sister policy consider.,High,True,True,True,REG-2025-331,2024-02-14,2025-04-07,Active,2026-01-13 12:04:49.155061,2026-04-21 12:04:49.155061
SANC_00159,Thomas Brown,Organization,Saint Vincent and the Grenadines,EU,Terrorism Financing,Million fight class various.,High,False,False,True,REG-2024-766,2023-09-21,,Active,2025-10-09 12:04:49.155061,2026-05-02 12:04:49.155061
SANC_00160,Todd Jacobson,Individual,Anguilla,EU,Terrorism Financing,Economy play nearly by.,High,False,True,True,REG-2021-956,2023-12-05,2026-04-25,Active,2025-11-30 12:04:49.155061,2026-03-09 12:04:49.155061
SANC_00161,"Ferguson, Shaw and Jackson",Organization,Bouvet Island (Bouvetoya),OFAC,Cyber Crime,Child probably result painting successful nor stay agreement.,High,False,False,True,REG-2024-756,2024-02-03,2026-06-22,Active,2025-12-27 12:04:49.155061,2026-04-09 12:04:49.155061
SANC_00162,Patricia Baker,Individual,Saint Vincent and the Grenadines,UN,Narcotics,Short indicate police marriage phone.,Critical,False,True,True,REG-2021-854,2023-07-18,2025-05-15,Active,2025-05-19 12:04:49.156094,2026-03-18 12:04:49.156094
SANC_00163,"Frye, Webb and Ballard",Individual,Bermuda,UKHM,Regime Sanctions,Father authority art keep machine daughter.,Critical,True,False,True,REG-2021-289,2024-01-23,2026-05-25,Active,2025-09-21 12:04:49.156094,2026-05-12 12:04:49.156094
SANC_00164,Scott Flores,Organization,Burundi,UKHM,Cyber Crime,Wish candidate have no five letter.,Critical,False,True,True,REG-2023-769,2024-09-26,2026-05-25,Active,2026-02-02 12:04:49.156094,2026-03-19 12:04:49.156094
SANC_00165,Charles Williams,Organization,Ecuador,UKHM,Cyber Crime,Ten industry while total spend value.,High,False,False,True,REG-2025-326,2024-01-06,,Active,2025-12-27 12:04:49.156094,2026-04-12 12:04:49.156094
SANC_00166,Phillip Jimenez,Vessel,Bermuda,UN,Regime Sanctions,Level these market bed hotel lead drive.,Critical,True,True,True,REG-2025-994,2024-12-24,2027-06-15,Active,2025-07-20 12:04:49.156094,2026-04-06 12:04:49.156094
SANC_00167,Williams-Campbell,Individual,Antarctica (the territory South of 60 deg S),OFAC,Terrorism Financing,Think pressure like Mr suggest issue think road.,High,True,True,True,REG-2023-974,2024-09-08,2026-01-05,Active,2025-03-22 12:04:49.156094,2026-05-17 12:04:49.156094
SANC_00168,Diaz-Morales,Organization,Anguilla,UKHM,Terrorism Financing,No guy eye hit late near stay.,Critical,True,False,True,REG-2024-677,2025-01-26,,Active,2025-07-12 12:04:49.156094,2026-03-18 12:04:49.156094
SANC_00169,"Carr, Anderson and Davis",Vessel,Northern Mariana Islands,UKHM,Cyber Crime,Some fund voice sense current meeting.,High,True,True,True,REG-2021-533,2024-10-09,2025-12-13,Active,2025-06-01 12:04:49.156094,2026-06-05 12:04:49.156094
SANC_00170,Williams and Sons,Individual,Nauru,OFAC,Cyber Crime,Sound mind chance throw cause use.,Critical,True,True,True,REG-2024-483,2024-07-05,2026-07-31,Active,2025-07-19 12:04:49.157633,2026-04-25 12:04:49.157633
SANC_00171,William Stevenson,Vessel,North Korea,EU,Cyber Crime,Order medical meeting majority none.,High,True,False,True,REG-2025-230,2024-02-15,2025-09-30,Active,2026-03-04 12:04:49.157633,2026-03-08 12:04:49.157633
SANC_00172,Isabella Nunez,Organization,Benin,UKHM,Regime Sanctions,On someone rise read ago listen.,High,True,False,True,REG-2023-258,2024-06-15,,Active,2025-02-27 12:04:49.157633,2026-03-07 12:04:49.157633
SANC_00173,Paula Lane,Vessel,Mayotte,OFAC,Narcotics,On color pick.,High,True,True,True,REG-2025-134,2024-11-03,2027-09-22,Active,2025-03-10 12:04:49.157633,2026-06-06 12:04:49.157633
SANC_00174,Jamie Underwood,Individual,Uganda,UKHM,Narcotics,All way body affect finish.,High,True,True,True,REG-2025-396,2024-10-06,,Active,2025-02-24 12:04:49.157633,2026-03-31 12:04:49.157633
SANC_00175,Damon Shaw,Vessel,North Korea,UN,Narcotics,Turn their save artist catch debate foot production.,Critical,True,True,True,REG-2024-407,2023-10-08,,Active,2025-05-24 12:04:49.157633,2026-03-29 12:04:49.157633
SANC_00176,Edwards-Thompson,Individual,Iran,UKHM,Regime Sanctions,Garden great sign return poor really particular.,High,False,False,True,REG-2025-426,2024-07-25,2026-09-16,Active,2025-12-19 12:04:49.158640,2026-05-05 12:04:49.158640
SANC_00177,Diana Evans,Vessel,Nauru,EU,Narcotics,Side relate real major look.,Critical,True,False,True,REG-2021-675,2023-11-09,2026-01-08,Active,2025-05-24 12:04:49.158640,2026-04-06 12:04:49.158640
SANC_00178,Rebecca Hill,Individual,Saint Pierre and Miquelon,EU,Cyber Crime,Of myself time house.,High,False,False,True,REG-2021-648,2024-08-21,2026-03-04,Active,2026-02-07 12:04:49.158640,2026-05-09 12:04:49.158640
SANC_00179,Regina Roberts,Vessel,Bermuda,OFAC,Terrorism Financing,Western bad under pretty section.,High,True,False,True,REG-2022-990,2024-03-07,2026-01-11,Active,2026-02-26 12:04:49.158640,2026-05-16 12:04:49.158640
SANC_00180,Clayton LLC,Vessel,Saint Vincent and the Grenadines,UKHM,Narcotics,Receive case past only drug prove most.,High,False,True,True,REG-2025-429,2023-11-26,2025-12-19,Active,2025-07-10 12:04:49.158640,2026-04-05 12:04:49.158640
SANC_00181,Williams Group,Organization,Saint Pierre and Miquelon,UN,Regime Sanctions,Response beyond side accept nearly upon.,Critical,True,False,True,REG-2023-308,2024-10-20,2026-12-17,Active,2026-02-10 12:04:49.159646,2026-04-01 12:04:49.159646
SANC_00182,"Donovan, Johns and Woods",Vessel,Falkland Islands (Malvinas),OFAC,Cyber Crime,Sense expert experience arrive shoulder.,Critical,False,True,True,REG-2022-437,2024-04-24,,Active,2025-05-18 12:04:49.159646,2026-05-12 12:04:49.159646
SANC_00183,Kimberly Sharp,Vessel,North Korea,UN,Cyber Crime,Tree company think.,Critical,False,False,True,REG-2022-850,2024-10-31,2026-04-22,Active,2025-12-24 12:04:49.159646,2026-03-12 12:04:49.159646
SANC_00184,Osborn Group,Individual,Antigua and Barbuda,OFAC,Terrorism Financing,Control see the face also fear owner.,High,True,True,True,REG-2024-240,2023-10-27,2025-06-19,Active,2026-01-30 12:04:49.159646,2026-03-14 12:04:49.159646
SANC_00185,Mrs. Virginia Daniels,Individual,Jamaica,UKHM,Cyber Crime,Threat care mean evening speak former room.,High,False,False,True,REG-2021-106,2025-06-03,2027-07-29,Active,2026-02-27 12:04:49.159646,2026-06-10 12:04:49.159646
SANC_00186,Higgins-Smith,Organization,Antigua and Barbuda,UN,Terrorism Financing,So nothing serious compare task today.,Critical,True,True,True,REG-2021-636,2024-10-28,,Active,2025-11-27 12:04:49.160645,2026-03-25 12:04:49.160645
SANC_00187,Robertson-Miller,Organization,Saint Pierre and Miquelon,UKHM,Terrorism Financing,Continue cell food easy.,Critical,False,False,True,REG-2025-349,2025-03-16,2026-11-02,Active,2025-10-03 12:04:49.160645,2026-03-17 12:04:49.160645
SANC_00188,Young-Molina,Individual,Iran,OFAC,Terrorism Financing,Few reveal activity president realize artist.,Critical,False,False,True,REG-2025-587,2024-01-01,,Active,2026-03-01 12:04:49.160645,2026-03-15 12:04:49.160645
SANC_00189,Christopher Parks,Organization,Mayotte,UN,Terrorism Financing,Real police wait happen determine.,High,True,True,True,REG-2025-586,2023-09-12,,Active,2026-01-26 12:04:49.160645,2026-03-17 12:04:49.160645
SANC_00190,Hernandez-Adkins,Vessel,Antarctica (the territory South of 60 deg S),OFAC,Narcotics,Health reduce tree serious soon stay seven quite.,Critical,True,True,True,REG-2025-247,2023-09-24,2026-09-22,Active,2025-08-14 12:04:49.160645,2026-06-03 12:04:49.160645
SANC_00191,Angela Griffin,Vessel,Burundi,UKHM,Cyber Crime,Back nor article natural measure of.,Critical,True,True,True,REG-2025-863,2024-09-17,2025-11-10,Active,2026-01-14 12:04:49.161644,2026-04-18 12:04:49.161644
SANC_00192,Scott Ramos,Individual,Philippines,UKHM,Cyber Crime,Response major together knowledge argue.,High,False,False,True,REG-2024-333,2023-10-07,2025-10-25,Active,2025-07-27 12:04:49.161644,2026-05-20 12:04:49.161644
SANC_00193,"Perry, Elliott and Hansen",Vessel,Uganda,OFAC,Cyber Crime,Rich how staff second official.,High,True,True,True,REG-2023-257,2023-09-23,2026-07-03,Active,2025-12-17 12:04:49.161644,2026-03-10 12:04:49.161644
SANC_00194,Michael Weaver,Organization,Saint Vincent and the Grenadines,OFAC,Terrorism Financing,Various attorney value all.,Critical,False,False,True,REG-2023-204,2023-07-18,,Active,2025-11-30 12:04:49.161644,2026-04-18 12:04:49.161644
SANC_00195,Chad May,Vessel,Jamaica,UKHM,Terrorism Financing,Hear through large true help bag.,High,True,False,True,REG-2025-195,2024-04-25,2026-03-23,Active,2025-08-20 12:04:49.161644,2026-06-11 12:04:49.161644
SANC_00196,Brandi Dalton,Organization,Anguilla,EU,Narcotics,Condition Mr more road.,Critical,True,True,True,REG-2023-408,2024-11-08,,Active,2025-12-21 12:04:49.161644,2026-06-04 12:04:49.161644
SANC_00197,Nicole Good,Organization,Mayotte,UN,Regime Sanctions,Pull name mother statement easy get every.,High,False,False,True,REG-2022-838,2023-12-02,2026-08-01,Active,2025-04-24 12:04:49.162645,2026-05-18 12:04:49.162645
SANC_00198,Pamela Johnson,Individual,Bosnia and Herzegovina,OFAC,Regime Sanctions,Past view threat drive attack order.,Critical,False,False,True,REG-2024-442,2025-06-10,2028-04-06,Active,2025-05-05 12:04:49.162645,2026-05-26 12:04:49.162645
SANC_00199,Michele Williams,Vessel,Russia,EU,Regime Sanctions,I doctor describe.,Critical,True,False,True,REG-2023-398,2024-05-24,2027-03-03,Active,2025-06-27 12:04:49.162645,2026-03-31 12:04:49.162645
SANC_00200,Taylor LLC,Organization,Uganda,UN,Regime Sanctions,Staff rule five our pull.,Critical,True,True,True,REG-2025-658,2025-04-13,,Active,2025-02-05 12:04:49.162645,2026-04-03 12:04:49.162645
SANC_00201,Shawn Odom,Vessel,Benin,EU,Regime Sanctions,Determine feel article we they treatment personal.,Critical,True,False,True,REG-2024-242,2024-02-17,2025-10-21,Active,2025-10-27 12:04:49.162645,2026-03-20 12:04:49.162645
SANC_00202,Amber Cooper,Organization,Uganda,OFAC,Regime Sanctions,Skill five indicate chance heavy senior.,Critical,False,False,True,REG-2025-137,2024-05-09,2026-05-12,Active,2025-03-11 12:04:49.162645,2026-04-05 12:04:49.162645
SANC_00203,Atkinson LLC,Individual,Saint Vincent and the Grenadines,EU,Cyber Crime,South trip none whose.,High,True,False,True,REG-2023-915,2024-06-14,2025-06-24,Active,2026-01-14 12:04:49.162645,2026-05-10 12:04:49.162645
SANC_00204,Jasmine Scott,Vessel,Jamaica,EU,Regime Sanctions,Position two suggest begin right couple.,Critical,False,False,True,REG-2025-807,2024-08-18,2026-08-06,Active,2026-02-21 12:04:49.162645,2026-04-12 12:04:49.162645
SANC_00205,Larry Williams,Organization,Anguilla,OFAC,Narcotics,Could seven right next.,Critical,False,False,True,REG-2024-903,2024-01-07,,Active,2025-07-01 12:04:49.162645,2026-04-29 12:04:49.162645
SANC_00206,Terry Turner,Organization,Syria,UKHM,Cyber Crime,Deep couple scientist.,High,False,True,True,REG-2021-123,2024-06-19,2027-04-13,Active,2026-01-09 12:04:49.164151,2026-03-18 12:04:49.164151
SANC_00207,Rocha-Dominguez,Vessel,Burundi,EU,Narcotics,However dream focus executive letter.,Critical,False,False,True,REG-2022-916,2025-01-13,2026-07-20,Active,2025-11-30 12:04:49.164151,2026-03-23 12:04:49.164151
SANC_00208,Parker-Ward,Organization,Northern Mariana Islands,EU,Regime Sanctions,Letter sort reveal seven floor data fine.,Critical,False,True,True,REG-2022-310,2024-10-28,,Active,2025-03-10 12:04:49.164151,2026-06-04 12:04:49.164151
SANC_00209,"Shields, Figueroa and Smith",Vessel,Ecuador,UN,Cyber Crime,Various often individual charge form here street.,High,False,True,True,REG-2023-786,2023-07-18,2026-01-08,Active,2025-04-12 12:04:49.164151,2026-05-03 12:04:49.164151
SANC_00210,"Pena, Cohen and Scott",Vessel,Uganda,OFAC,Cyber Crime,Whom politics make collection some college result.,Critical,False,True,True,REG-2023-729,2024-07-04,2027-05-23,Active,2025-12-27 12:04:49.164151,2026-05-03 12:04:49.164151
SANC_00211,Steve Mooney,Organization,Saint Vincent and the Grenadines,EU,Cyber Crime,Model stuff avoid stand.,High,False,False,True,REG-2025-241,2024-06-26,2026-09-02,Active,2025-11-30 12:04:49.165158,2026-04-11 12:04:49.165158
SANC_00212,Gutierrez Ltd,Vessel,Iran,EU,Narcotics,Attack character despite lay art.,Critical,False,True,True,REG-2022-422,2023-07-20,2026-04-14,Active,2026-02-06 12:04:49.165158,2026-04-28 12:04:49.165158
SANC_00213,"Peck, Durham and Hopkins",Organization,Falkland Islands (Malvinas),EU,Regime Sanctions,According necessary activity.,Critical,False,False,True,REG-2024-827,2024-10-20,2027-03-04,Active,2025-12-10 12:04:49.165158,2026-06-02 12:04:49.165158
SANC_00214,"Hill, Madden and Smith",Individual,Bosnia and Herzegovina,OFAC,Cyber Crime,South travel blood benefit chance court.,High,False,True,True,REG-2024-679,2024-07-28,2026-12-17,Active,2025-05-28 12:04:49.165158,2026-04-08 12:04:49.165158
SANC_00215,Hector Norton,Individual,Saint Pierre and Miquelon,UN,Terrorism Financing,Health image north wrong.,Critical,True,False,True,REG-2021-853,2024-07-25,2026-04-04,Active,2025-10-04 12:04:49.165158,2026-06-08 12:04:49.165158
SANC_00216,Ronald Miller,Organization,Anguilla,UKHM,Terrorism Financing,Behavior here need.,High,True,False,True,REG-2025-747,2023-12-05,2026-08-26,Active,2025-12-24 12:04:49.165158,2026-05-17 12:04:49.165158
SANC_00217,"Smith, Jackson and Porter",Individual,Antarctica (the territory South of 60 deg S),UN,Cyber Crime,Population former with wind thus try.,High,False,False,True,REG-2023-686,2023-07-26,,Active,2025-06-15 12:04:49.165158,2026-03-18 12:04:49.165158
SANC_00218,Valenzuela Ltd,Individual,Mayotte,OFAC,Cyber Crime,Little another avoid understand tonight nor allow.,High,True,True,True,REG-2022-828,2023-12-08,2025-08-17,Active,2025-02-09 12:04:49.166663,2026-03-18 12:04:49.166663
SANC_00219,Alexis Clark,Individual,Antarctica (the territory South of 60 deg S),UN,Regime Sanctions,Sell require huge baby.,Critical,False,True,True,REG-2021-512,2025-06-03,2027-03-14,Active,2025-03-15 12:04:49.166663,2026-04-26 12:04:49.166663
SANC_00220,Lacey Atkinson,Organization,Philippines,OFAC,Terrorism Financing,Forward sense cause write right may window.,Critical,False,True,True,REG-2025-507,2023-10-17,,Active,2025-07-29 12:04:49.166663,2026-05-16 12:04:49.166663
SANC_00221,David Jones,Organization,Bosnia and Herzegovina,UN,Narcotics,Shoulder western however similar ahead event yeah make.,Critical,False,True,True,REG-2021-201,2023-07-24,2025-11-05,Active,2026-02-25 12:04:49.167382,2026-05-28 12:04:49.167382
SANC_00222,"Pugh, Reynolds and Frazier",Individual,Benin,UKHM,Terrorism Financing,Beat peace something require bank child.,Critical,True,True,True,REG-2023-262,2024-03-15,2025-12-20,Active,2026-01-17 12:04:49.167382,2026-03-21 12:04:49.167382
SANC_00223,Brittany Price,Individual,Saint Vincent and the Grenadines,EU,Terrorism Financing,Blood accept final growth especially car.,Critical,False,True,True,REG-2024-771,2024-12-16,,Active,2026-01-16 12:04:49.167382,2026-06-12 12:04:49.167382
SANC_00224,Justin Hunt,Individual,Falkland Islands (Malvinas),EU,Regime Sanctions,Ago government behavior our.,High,True,False,True,REG-2021-980,2023-11-05,2025-03-19,Active,2025-07-04 12:04:49.167382,2026-06-03 12:04:49.167382
SANC_00225,Alexandria Gutierrez,Individual,Syria,OFAC,Terrorism Financing,Right nice yeah drug.,Critical,False,False,True,REG-2022-491,2024-02-19,2025-07-04,Active,2025-04-11 12:04:49.167382,2026-03-18 12:04:49.167382
SANC_00226,James Taylor,Vessel,Antarctica (the territory South of 60 deg S),OFAC,Narcotics,Environmental certainly cold every feel.,Critical,False,True,True,REG-2022-521,2024-07-21,2026-10-17,Active,2025-11-14 12:04:49.168389,2026-06-01 12:04:49.168389
SANC_00227,Ward and Sons,Individual,Saint Vincent and the Grenadines,UKHM,Cyber Crime,Many pattern leader career according how success here.,Critical,False,True,True,REG-2022-383,2025-02-09,2026-10-21,Active,2025-05-26 12:04:49.168389,2026-03-28 12:04:49.168389
SANC_00228,Alexander-Jordan,Vessel,Bosnia and Herzegovina,OFAC,Cyber Crime,Carry fly water cut fire who why fact.,High,True,False,True,REG-2023-761,2025-04-12,,Active,2025-11-03 12:04:49.169395,2026-04-10 12:04:49.169395
SANC_00229,Tracy Casey,Individual,Nauru,OFAC,Terrorism Financing,Heavy staff hotel box nor or.,Critical,False,True,True,REG-2024-981,2024-12-03,2027-02-06,Active,2025-08-30 12:04:49.169395,2026-04-04 12:04:49.169395
SANC_00230,Maldonado PLC,Organization,Anguilla,OFAC,Terrorism Financing,Well left remain.,High,False,True,True,REG-2021-161,2024-08-09,2026-09-20,Active,2025-06-19 12:04:49.169395,2026-05-07 12:04:49.169395
SANC_00231,Guerra-Jones,Vessel,Mayotte,UKHM,Regime Sanctions,Pull cause field education child institution.,High,True,False,True,REG-2021-417,2024-05-18,,Active,2025-11-21 12:04:49.170403,2026-05-24 12:04:49.170403
SANC_00232,Cole PLC,Organization,Antarctica (the territory South of 60 deg S),OFAC,Cyber Crime,Old move type thank industry already why.,Critical,True,True,True,REG-2022-188,2024-03-31,2025-07-27,Active,2025-07-16 12:04:49.170403,2026-03-26 12:04:49.170403
SANC_00233,"Wheeler, Rocha and Rodriguez",Organization,North Korea,EU,Terrorism Financing,Price great positive and worker.,High,True,True,True,REG-2022-608,2024-12-08,2027-05-27,Active,2025-06-14 12:04:49.170403,2026-03-12 12:04:49.170403
SANC_00234,Tracy Rivera,Organization,Falkland Islands (Malvinas),UN,Terrorism Financing,Black better develop section newspaper reach.,High,False,False,True,REG-2023-636,2024-11-20,,Active,2025-03-06 12:04:49.170403,2026-03-31 12:04:49.170403
SANC_00235,Brooks-Ford,Organization,Benin,UN,Terrorism Financing,Real character young lot far turn beat story.,Critical,True,False,True,REG-2022-361,2023-12-01,2026-07-10,Active,2025-03-25 12:04:49.171401,2026-03-12 12:04:49.171401
